germplasmName,studyName,value,studydbid,studydescription,trialType,breedingProgramDbId,breedingProgramName,breedingProgramDescription,studyYear,studyDesign,locationdbid,locationName,plantingdate,harvestdate,plotWidth,plotLength,plantsPerPlot,numberBlocks,numberReps,fieldSize,fieldtrialisplannedtobegenotyped,fieldtrialisplannedtocross,folderDbId,folderName,folderDescription,managementFactors,season_length,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
KS16COGDPOP51-4,TCAP_2023_HAYKS,3793.17,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
ROBIDOUX,TCAP_2023_HAYKS,2463.79,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP11-2,TCAP_2023_HAYKS,3500.67,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9371-D_D8,TCAP_2023_HAYKS,4262.37,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
SANDY,TCAP_2023_HAYKS,4475.43,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
TX04A001246,TCAP_2023_HAYKS,3703.95,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8453_B5,TCAP_2023_HAYKS,3143.26,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
ANTELOPE,TCAP_2023_HAYKS,4043.77,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP13-2,TCAP_2023_HAYKS,2751.66,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
NI06736,TCAP_2023_HAYKS,3635.66,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9006-AI-D16-F,TCAP_2023_HAYKS,3496.13,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS090387K-20,TCAP_2023_HAYKS,2759.42,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS061278M-4,TCAP_2023_HAYKS,3511.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8547/U8433_D7,TCAP_2023_HAYKS,4526.23,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
TX07A001420,TCAP_2023_HAYKS,2852.33,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
Joe,TCAP_2023_HAYKS,3340.35,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP20-1,TCAP_2023_HAYKS,3036.19,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KanMark,TCAP_2023_HAYKS,2684.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP61-3,TCAP_2023_HAYKS,2920.45,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9401-A_E9,TCAP_2023_HAYKS,2288.57,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8344-P-5-5,TCAP_2023_HAYKS,2949.72,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
BOB_DOLE,TCAP_2023_HAYKS,3088.3,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8502/U8316/U8383_D2,TCAP_2023_HAYKS,2766.36,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP60-5,TCAP_2023_HAYKS,3339.62,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
PW_1_27_4_A08,TCAP_2023_HAYKS,4986.75,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP04-1,TCAP_2023_HAYKS,3270.69,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP13-4,TCAP_2023_HAYKS,2149.25,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP12-13,TCAP_2023_HAYKS,4095.44,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP72-1,TCAP_2023_HAYKS,3759.07,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
ZENDA,TCAP_2023_HAYKS,3187.97,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP71-7,TCAP_2023_HAYKS,3138.82,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9293-A_C5,TCAP_2023_HAYKS,2642.43,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP18-3,TCAP_2023_HAYKS,3186.57,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9015-E-F06-A,TCAP_2023_HAYKS,2237.72,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP19-1,TCAP_2023_HAYKS,3020.79,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
Joe,TCAP_2023_HAYKS,4399.15,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9289-A_B7,TCAP_2023_HAYKS,2910.61,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP06-1,TCAP_2023_HAYKS,3160.26,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8434_C2,TCAP_2023_HAYKS,2650.54,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP29-2,TCAP_2023_HAYKS,3270.69,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP51-6,TCAP_2023_HAYKS,4124.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
CO13D01383,TCAP_2023_HAYKS,4425.32,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP17-1,TCAP_2023_HAYKS,3553.93,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8375-B-H4-T15,TCAP_2023_HAYKS,3374.52,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
BOND_CL,TCAP_2023_HAYKS,3290.26,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP23-3,TCAP_2023_HAYKS,3805.93,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
THUNDERBOLT,TCAP_2023_HAYKS,4293.79,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KanMark,TCAP_2023_HAYKS,3424.88,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
X111616-1.6.10.4,TCAP_2023_HAYKS,2986.99,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP17-2,TCAP_2023_HAYKS,2534.45,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS090387K-20,TCAP_2023_HAYKS,3330.16,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP70-2,TCAP_2023_HAYKS,3458.29,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8551_C6,TCAP_2023_HAYKS,4017.12,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP42-2,TCAP_2023_HAYKS,2890.38,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP16-3,TCAP_2023_HAYKS,3950.32,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9232-G_B8,TCAP_2023_HAYKS,2854.42,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP04-1,TCAP_2023_HAYKS,3648.59,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP43-1,TCAP_2023_HAYKS,3051.58,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8314-E.T3,TCAP_2023_HAYKS,2969.67,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP52-2,TCAP_2023_HAYKS,2724.61,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP12-2,TCAP_2023_HAYKS,3489.48,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KanMark,TCAP_2023_HAYKS,3942.49,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8819-O-G01,TCAP_2023_HAYKS,3391.61,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP09-2,TCAP_2023_HAYKS,3153.87,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8551_C6,TCAP_2023_HAYKS,3263.46,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9367-C_C5,TCAP_2023_HAYKS,3260.75,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
X111616-1.6.10.3,TCAP_2023_HAYKS,3810.22,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
CENTURA,TCAP_2023_HAYKS,2364.35,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP27S-2,TCAP_2023_HAYKS,1917.78,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
TX01V5134RC-3,TCAP_2023_HAYKS,1717.45,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP46-2,TCAP_2023_HAYKS,1723.3,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP43-2,TCAP_2023_HAYKS,2076.67,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP20-3,TCAP_2023_HAYKS,2941.24,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
PW_1_27_4_A08,TCAP_2023_HAYKS,1634.06,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP13-3,TCAP_2023_HAYKS,1868.99,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS090387K-20,TCAP_2023_HAYKS,1117.6,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
BOB_DOLE,TCAP_2023_HAYKS,3628.33,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9277-C_A1,TCAP_2023_HAYKS,1370.56,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP16-4,TCAP_2023_HAYKS,1440.27,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
OK05723W,TCAP_2023_HAYKS,2435.93,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP52-4,TCAP_2023_HAYKS,3184.72,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16RLGDPOP46-4,TCAP_2023_HAYKS,2912.52,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP42-6,TCAP_2023_HAYKS,3229.43,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
Joe,TCAP_2023_HAYKS,4245.46,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
ALICE,TCAP_2023_HAYKS,3029.41,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP03-2,TCAP_2023_HAYKS,1401.73,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP12-13,TCAP_2023_HAYKS,2083.69,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
TAM304,TCAP_2023_HAYKS,2000.89,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KanMark,TCAP_2023_HAYKS,2437.86,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8202-A-10-7,TCAP_2023_HAYKS,2293.73,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9319-C_E5,TCAP_2023_HAYKS,2525.31,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8816-V-D10-G,TCAP_2023_HAYKS,1671.55,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
TX06A001386,TCAP_2023_HAYKS,1837.45,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP73-1,TCAP_2023_HAYKS,3594.26,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP29-4,TCAP_2023_HAYKS,2140.55,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8816-S-H12-G,TCAP_2023_HAYKS,3069.92,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9160-C_E3,TCAP_2023_HAYKS,3190.64,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9362-C_C3,TCAP_2023_HAYKS,2539.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8551_A2,TCAP_2023_HAYKS,3027.64,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
ZENDA,TCAP_2023_HAYKS,2936.07,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9237-E_D4,TCAP_2023_HAYKS,3686.96,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16GD2POP28-3,TCAP_2023_HAYKS,3088.81,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8551_A10,TCAP_2023_HAYKS,3130.49,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP72-6,TCAP_2023_HAYKS,3899.35,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS16COGDPOP52-2,TCAP_2023_HAYKS,3297.63,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15RLGDPOP49-1,TCAP_2023_HAYKS,2800.3,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP69-5,TCAP_2023_HAYKS,2500.43,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U9108-F_E9,TCAP_2023_HAYKS,2528.75,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
Joe,TCAP_2023_HAYKS,2523.06,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
KS15COGDPOP69-1,TCAP_2023_HAYKS,1490.14,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
U8551_E1,TCAP_2023_HAYKS,2398.37,,,,,,,,,,,,,,,,,,,,,,,,,,10.758007117437723,17.97099644128114,4.529537366548043,1.3782562277580073,60.22113879003558,3.517758007117438,15.818896797153023
UMD-21-MDW107,UniformSouthern_2023_BLAVA,6336.296306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMD-21-MDW107,UniformSouthern_2023_BLAVA,7133.501121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL07-19334,YT_Addie_23,6345.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL07-19334,YT_Addie_23,6800.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-41721,YT_Addie_23,6762.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-17813,YT_Addie_23,6454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL12-26004,YT_Addie_23,6339.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-15254,YT_Addie_23,6773.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-17859,YT_Addie_23,6534.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KASKASKIA,YT_Addie_23,6599.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-28826,YT_Addie_23,6620.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-39253,YT_Addie_23,6552.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-16415,YT_Addie_23,6364.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-28826,YT_Addie_23,6640.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-26834,YT_Addie_23,6268.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-17813,YT_Addie_23,6604.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25R76,YT_Addie_23,7063.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-17857,YT_Addie_23,6252.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgriMAXX503,YT_Addie_23,6928.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-42522,YT_Addie_23,6544.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-17841,YT_Addie_23,5870.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgriMAXX503,YT_Addie_23,6713.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-26834,YT_Addie_23,6204.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-36639,YT_Addie_23,6658.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2021-16415,YT_Addie_23,6044.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
