germplasmName,trial,trait_name,value
Oulianowska,OHRWW_2023_MAD,grain_yield,2982.35
WI13OWW-9.1,OHRWW_2023_MAD,grain_yield,3972.91
Megamix Montpellie Allogame,OHRWW_2023_MAD,grain_yield,4082.69
ARS10-028,OHRWW_2023_MAD,grain_yield,5423.39
CAPPELLI,OHRWW_2023_MAD,grain_yield,5297.61
ARS18W0646,OHRWW_2023_MAD,grain_yield,5531.97
WI13OWW-174.01,OHRWW_2023_MAD,grain_yield,5549.04
Mottet Blanc,OHRWW_2023_MAD,grain_yield,6347.88
WI13OWW-144.01,OHRWW_2023_MAD,grain_yield,6751.78
Rouge Prolifique,OHRWW_2023_MAD,grain_yield,5223.45
NUEAST,OHRWW_2023_MAD,grain_yield,5463.6
VA18HRW-96,OHRWW_2023_MAD,grain_yield,5879.08
WI13OWW-224.02,OHRWW_2023_MAD,grain_yield,6669.54
Rosa de Sabedo,OHRWW_2023_MAD,grain_yield,4092.02
Barbet de Farez,OHRWW_2023_MAD,grain_yield,3514.84
Megamix Moulon Allogame,OHRWW_2023_MAD,grain_yield,4252.81
WARTHOG,OHRWW_2023_MAD,grain_yield,4514.13
Huabey,OHRWW_2023_MAD,grain_yield,3992.95
WI13OWW-12.02,OHRWW_2023_MAD,grain_yield,3782.49
APPALACHIANWHITE,OHRWW_2023_MAD,grain_yield,4931.41
VA20HRW-39,OHRWW_2023_MAD,grain_yield,5101.43
WI13OWW-140.02,OHRWW_2023_MAD,grain_yield,4261.1
Barbu du Macconais,OHRWW_2023_MAD,grain_yield,2963.94
WI13OWW-138.08,OHRWW_2023_MAD,grain_yield,5181.36
VA18HRW-57,OHRWW_2023_MAD,grain_yield,6101.52
CLARKS_CREAM,OHRWW_2023_MAD,grain_yield,5710.83
REDFIELD,OHRWW_2023_MAD,grain_yield,5140.96
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,5549.04
YORKSTAR,OHRWW_2023_MAD,grain_yield,5414.71
WI13OWW-154.03,OHRWW_2023_MAD,grain_yield,6043.17
WI13OWW-145.06,OHRWW_2023_MAD,grain_yield,5771.01
WI13OWW-199.09,OHRWW_2023_MAD,grain_yield,6049.76
ARS16W1067,OHRWW_2023_MAD,grain_yield,7156.97
14NORD-01,OHRWW_2023_MAD,grain_yield,5845.15
FOUROSIX,OHRWW_2023_MAD,grain_yield,5691.75
RedFife,OHRWW_2023_MAD,grain_yield,3646.04
WI13OWW-212.08,OHRWW_2023_MAD,grain_yield,3919.07
WI13OWW-51.02,OHRWW_2023_MAD,grain_yield,4198.15
WI13OWW-51.06,OHRWW_2023_MAD,grain_yield,4277.35
ARAPAHOE,OHRWW_2023_MAD,grain_yield,5773.81
WI13OWW-7.01,OHRWW_2023_MAD,grain_yield,4973.28
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,4494.55
Alenkejava,OHRWW_2023_MAD,grain_yield,4130.95
15NORD-39,OHRWW_2023_MAD,grain_yield,3901.94
OAHE,OHRWW_2023_MAD,grain_yield,6937.15
WI13OWW-154.07,OHRWW_2023_MAD,grain_yield,4455.18
NE06545,OHRWW_2023_MAD,grain_yield,4733.52
EXPEDITION,OHRWW_2023_MAD,grain_yield,5592.43
VISION45,OHRWW_2023_MAD,grain_yield,6087.69
Brome,OHRWW_2023_MAD,grain_yield,3962.61
Montcalm,OHRWW_2023_MAD,grain_yield,5763.8
DH18HRW-138-56,OHRWW_2023_MAD,grain_yield,4184.89
WI13OWW-54.08,OHRWW_2023_MAD,grain_yield,3640.85
NE06607,OHRWW_2023_MAD,grain_yield,5260.83
Blé Dla Saone,OHRWW_2023_MAD,grain_yield,1885.24
WI13OWW-260.06,OHRWW_2023_MAD,grain_yield,3584.0
Blé des Vosges,OHRWW_2023_MAD,grain_yield,2287.33
Bearpaw,OHRWW_2023_MAD,grain_yield,3296.17
DECADE,OHRWW_2023_MAD,grain_yield,4052.67
ALICE,OHRWW_2023_MAD,grain_yield,3404.83
RUTH,OHRWW_2023_MAD,grain_yield,4710.28
ARS18W0682,OHRWW_2023_MAD,grain_yield,3931.74
WI13OWW-7.02,OHRWW_2023_MAD,grain_yield,4455.18
BOBCAT,OHRWW_2023_MAD,grain_yield,3788.18
Champlain,OHRWW_2023_MAD,grain_yield,4696.56
Pounder,OHRWW_2023_MAD,grain_yield,3488.24
FLATHEAD,OHRWW_2023_MAD,grain_yield,3027.94
OVERLAND,OHRWW_2023_MAD,grain_yield,3355.36
WI13OWW-1.07,OHRWW_2023_MAD,grain_yield,2470.2
WI13OWW-140.07,OHRWW_2023_MAD,grain_yield,2614.3
CATAWBA,OHRWW_2023_MAD,grain_yield,1744.9
APPALACHIANWHITE,OHRWW_2023_MAD,grain_yield,2812.06
HONOR,OHRWW_2023_MAD,grain_yield,3264.19
NW13493,OHRWW_2023_MAD,grain_yield,3014.62
VA19HRW-17,OHRWW_2023_MAD,grain_yield,3194.63
AGS 3022,OHRWW_2023_MAD,grain_yield,3627.34
GENESEE,OHRWW_2023_MAD,grain_yield,3028.04
WI13OWW-2.06,OHRWW_2023_MAD,grain_yield,2739.23
EXPEDITION,OHRWW_2023_MAD,grain_yield,1710.25
WI13OWW-138.05,OHRWW_2023_MAD,grain_yield,3253.28
VA18HRW-58,OHRWW_2023_MAD,grain_yield,3116.23
Romanello,OHRWW_2023_MAD,grain_yield,2608.26
FORWARD,OHRWW_2023_MAD,grain_yield,3072.03
Rouge de Alsace,OHRWW_2023_MAD,grain_yield,3211.55
WI13OWW-199.09,OHRWW_2023_MAD,grain_yield,5010.58
VA18HRW-57,OHRWW_2023_MAD,grain_yield,5424.55
WINNER,OHRWW_2023_MAD,grain_yield,7277.46
WI13OWW-260.06,OHRWW_2023_MAD,grain_yield,6165.75
ARS19W258,OHRWW_2023_MAD,grain_yield,6731.3
ARS18W0646,OHRWW_2023_MAD,grain_yield,4082.69
Maxine,OHRWW_2023_MAD,grain_yield,5673.74
WI13OWW-10.05,OHRWW_2023_MAD,grain_yield,5130.66
Megamix Moulon Allogame,OHRWW_2023_MAD,grain_yield,5256.19
Atar,OHRWW_2023_MAD,grain_yield,3917.58
Rougdu_Roc/JFB,OHRWW_2023_MAD,grain_yield,5136.42
AGS 3022,OHRWW_2023_MAD,grain_yield,5690.99
WI13OWW-138.1,OHRWW_2023_MAD,grain_yield,4156.59
APPALACHIANWHITE,OHRWW_2023_MAD,grain_yield,3882.56
OAHE,OHRWW_2023_MAD,grain_yield,6933.68
YORKSTAR,OHRWW_2023_MAD,grain_yield,6343.78
WARTHOG,OHRWW_2023_MAD,grain_yield,6167.7
WI13OWW-183.05,OHRWW_2023_MAD,grain_yield,6443.88
Millenium,OHRWW_2023_MAD,grain_yield,6660.93
GUA,OHRWW_2023_MAD,grain_yield,4411.27
VA18HRW-58,OHRWW_2023_MAD,grain_yield,6454.26
ARS16W1067,OHRWW_2023_MAD,grain_yield,7544.98
Pounder,OHRWW_2023_MAD,grain_yield,4466.95
NE06545,OHRWW_2023_MAD,grain_yield,5615.47
VA20HRW-10,OHRWW_2023_MAD,grain_yield,5827.77
VA14HRW-41,OHRWW_2023_MAD,grain_yield,4393.55
WI13OWW-174.01,OHRWW_2023_MAD,grain_yield,5619.71
FREDRICK,OHRWW_2023_MAD,grain_yield,6001.63
ARROW,OHRWW_2023_MAD,grain_yield,6169.89
WI13OWW-9.1,OHRWW_2023_MAD,grain_yield,5144.64
Ladoga,OHRWW_2023_MAD,grain_yield,5104.64
ARS18W0700,OHRWW_2023_MAD,grain_yield,4454.94
DECADE,OHRWW_2023_MAD,grain_yield,4683.09
AC_MORLEY,OHRWW_2023_MAD,grain_yield,5136.29
WI13OWW-266.1,OHRWW_2023_MAD,grain_yield,5307.26
WI13OWW-144.01,OHRWW_2023_MAD,grain_yield,5959.97
WI13OWW-138.08,OHRWW_2023_MAD,grain_yield,4210.28
Rouge de Alsace,OHRWW_2023_MAD,grain_yield,4857.96
Champlain,OHRWW_2023_MAD,grain_yield,5463.6
WI13OWW-9.05,OHRWW_2023_MAD,grain_yield,5381.05
DH18HRW-138-56,OHRWW_2023_MAD,grain_yield,4991.33
TX02A0252,OHRWW_2023_MAD,grain_yield,6325.64
FORWARD,OHRWW_2023_MAD,grain_yield,5138.48
Megamix Moulon Autogame,OHRWW_2023_MAD,grain_yield,4885.26
14VDH-HRW02-029,OHRWW_2023_MAD,grain_yield,5615.47
Oulianowska,OHRWW_2023_MAD,grain_yield,3302.18
WI13OWW-154.03,OHRWW_2023_MAD,grain_yield,5434.15
NI12702W,OHRWW_2023_MAD,grain_yield,4478.83
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,5382.37
REDFIELD,OHRWW_2023_MAD,grain_yield,5156.54
GENESEE,OHRWW_2023_MAD,grain_yield,4395.59
ALAUDA,OHRWW_2023_MAD,grain_yield,4896.98
FOUROSIX,OHRWW_2023_MAD,grain_yield,6371.06
WI13OWW-140.05,OHRWW_2023_MAD,grain_yield,4259.9
WI13OWW-11.03,OHRWW_2023_MAD,grain_yield,3888.55
WI13OWW-51.08,OHRWW_2023_MAD,grain_yield,4920.92
CAPPELLI,OHRWW_2023_MAD,grain_yield,4790.47
VA20HRW-39,OHRWW_2023_MAD,grain_yield,6061.39
Rosa de Sabedo,OHRWW_2023_MAD,grain_yield,3556.53
HONOR,OHRWW_2023_MAD,grain_yield,4940.4
WI13OWW-54.08,OHRWW_2023_MAD,grain_yield,3846.07
WI13OWW-7.02,OHRWW_2023_MAD,grain_yield,4504.65
WI13OWW-199.1,OHRWW_2023_MAD,grain_yield,4406.91
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,3916.25
WI13OWW-140.05,OHRWW_2023_MAD,grain_yield,4185.11
Blé Allemand,OHRWW_2023_MAD,grain_yield,3483.37
Marius,OHRWW_2023_MAD,grain_yield,4268.27
WI13OWW-202.07,OHRWW_2023_MAD,grain_yield,3462.69
BOBCAT,OHRWW_2023_MAD,grain_yield,3750.71
BANATKA,OHRWW_2023_MAD,grain_yield,3060.34
WI13OWW-12.02,OHRWW_2023_MAD,grain_yield,3553.88
ARAPAHOE,OHRWW_2023_MAD,grain_yield,4445.41
ROJO_DE_SABANDO,OHRWW_2023_MAD,grain_yield,3925.85
GOODSTREAK,OHRWW_2023_MAD,grain_yield,4873.21
Blanc dla Saone,OHRWW_2023_MAD,grain_yield,2301.92
Rouge Prolifique,OHRWW_2023_MAD,grain_yield,4438.27
Megamix Montpellie Allogame,OHRWW_2023_MAD,grain_yield,4750.86
EXPEDITION,OHRWW_2023_MAD,grain_yield,4883.22
ARS18W0079,OHRWW_2023_MAD,grain_yield,4132.73
VA19HRW-26,OHRWW_2023_MAD,grain_yield,4718.76
Alenkejava,OHRWW_2023_MAD,grain_yield,3492.3
NORTHERN,OHRWW_2023_MAD,grain_yield,3993.49
WI13OWW-59.05,OHRWW_2023_MAD,grain_yield,3038.84
WI13OWW-145.06,OHRWW_2023_MAD,grain_yield,3507.02
WI13OWW-1.07,OHRWW_2023_MAD,grain_yield,3396.53
EXPEDITION,OHRWW_2023_MAD,grain_yield,4496.17
Haute Brionnais Mutique,OHRWW_2023_MAD,grain_yield,2285.76
VA14HRW-25,OHRWW_2023_MAD,grain_yield,2172.57
Brome,OHRWW_2023_MAD,grain_yield,3252.43
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,2953.95
VA20HRW-38,OHRWW_2023_MAD,grain_yield,3338.44
WI13OWW-138.05,OHRWW_2023_MAD,grain_yield,3087.75
Blé du Lot,OHRWW_2023_MAD,grain_yield,3809.25
APPALACHIANWHITE,OHRWW_2023_MAD,grain_yield,4322.85
Ovlianowska,OHRWW_2023_MAD,grain_yield,2925.57
RedFife,OHRWW_2023_MAD,grain_yield,4456.55
WI13OWW-138.04,OHRWW_2023_MAD,grain_yield,3640.85
14NORD-01,OHRWW_2023_MAD,grain_yield,4168.46
WI13OWW-152.02,OHRWW_2023_MAD,grain_yield,3512.32
WI13OWW-47.04,OHRWW_2023_MAD,grain_yield,4841.15
RUTH,OHRWW_2023_MAD,grain_yield,4404.41
WI13OWW-2.06,OHRWW_2023_MAD,grain_yield,3252.33
TUELLE,OHRWW_2023_MAD,grain_yield,2548.21
REDEEMER,OHRWW_2023_MAD,grain_yield,3558.2
NUEAST,OHRWW_2023_MAD,grain_yield,3793.75
ARS10-028,OHRWW_2023_MAD,grain_yield,2871.89
CLARKS_CREAM,OHRWW_2023_MAD,grain_yield,2741.81
ARS18W0682,OHRWW_2023_MAD,grain_yield,2811.95
EVEREST,OHRWW_2023_MAD,grain_yield,3095.25
ARS20W067,OHRWW_2023_MAD,grain_yield,4604.78
WARHORSE,OHRWW_2023_MAD,grain_yield,3479.66
Blé de Redon De sixt Sur Aft,OHRWW_2023_MAD,grain_yield,2345.64
NE06607,OHRWW_2023_MAD,grain_yield,4009.44
WARTHOG,OHRWW_2023_MAD,grain_yield,4251.48
CATAWBA,OHRWW_2023_MAD,grain_yield,2722.97
ARS16W1025,OHRWW_2023_MAD,grain_yield,3951.7
WI13OWW-260.06,OHRWW_2023_MAD,grain_yield,4797.04
LYMAN,OHRWW_2023_MAD,grain_yield,5302.56
TAM 114,OHRWW_2023_MAD,grain_yield,5085.71
WI13OWW-2.02,OHRWW_2023_MAD,grain_yield,3393.44
WI13OWW-51.06,OHRWW_2023_MAD,grain_yield,3962.61
Megamix Montpellie Autogame,OHRWW_2023_MAD,grain_yield,3462.69
ALICE,OHRWW_2023_MAD,grain_yield,3072.98
Turkey Red,OHRWW_2023_MAD,grain_yield,3324.48
WI13OWW-140.07,OHRWW_2023_MAD,grain_yield,3475.23
WI13OWW-154.07,OHRWW_2023_MAD,grain_yield,3517.41
Rouge du Roc,OHRWW_2023_MAD,grain_yield,5058.18
Blé des Vosges,OHRWW_2023_MAD,grain_yield,3926.95
Montcalm,OHRWW_2023_MAD,grain_yield,4671.47
IDEAL,OHRWW_2023_MAD,grain_yield,4630.11
NW13493,OHRWW_2023_MAD,grain_yield,5022.14
WI13OWW-7.01,OHRWW_2023_MAD,grain_yield,5036.12
WINTERHAWK,OHRWW_2023_MAD,grain_yield,4782.73
WI13OWW-246.02,OHRWW_2023_MAD,grain_yield,5303.29
VA20HRW-50,OHRWW_2023_MAD,grain_yield,5484.04
Huabey,OHRWW_2023_MAD,grain_yield,3737.04
JUDEE,OHRWW_2023_MAD,grain_yield,3364.48
WI13OWW-51.02,OHRWW_2023_MAD,grain_yield,3616.64
WI13OWW-140.02,OHRWW_2023_MAD,grain_yield,3962.61
WI13OWW-49.01,OHRWW_2023_MAD,grain_yield,4044.65
VA18HRW-96,OHRWW_2023_MAD,grain_yield,4698.26
Blé Dla Saone,OHRWW_2023_MAD,grain_yield,2001.77
MT WarCat,OHRWW_2023_MAD,grain_yield,4063.48
Rallet,OHRWW_2023_MAD,grain_yield,2966.86
FLATHEAD,OHRWW_2023_MAD,grain_yield,3945.13
Lagoda,OHRWW_2023_MAD,grain_yield,3584.54
WARTHOG,OHRWW_2023_MAD,grain_yield,2834.32
WI13OWW-12.05,OHRWW_2023_MAD,grain_yield,3990.32
WI13OWW-224.02,OHRWW_2023_MAD,grain_yield,3391.94
BLANC_DE_MORVAN,OHRWW_2023_MAD,grain_yield,2505.83
YELLOWSTONE,OHRWW_2023_MAD,grain_yield,4625.45
SHIRLEY,OHRWW_2023_MAD,grain_yield,3944.6
REDFIELD,OHRWW_2023_MAD,grain_yield,3969.54
Bearpaw,OHRWW_2023_MAD,grain_yield,3369.28
15NORD-39,OHRWW_2023_MAD,grain_yield,3117.44
OVERLAND,OHRWW_2023_MAD,grain_yield,2415.71
VISION45,OHRWW_2023_MAD,grain_yield,1852.65
St. Priest et le Vernois Rouge,OHRWW_2023_MAD,grain_yield,2878.53
Ronso della Langhe,OHRWW_2023_MAD,grain_yield,3819.95
WI13OWW-8.06,OHRWW_2023_MAD,grain_yield,2881.9
PS_ExtensivMontpellier,OHRWW_2023_MAD,grain_yield,2809.85
Romanello,OHRWW_2023_MAD,grain_yield,1875.95
WI13OWW-212.08,OHRWW_2023_MAD,grain_yield,2627.62
Mottet Blanc,OHRWW_2023_MAD,grain_yield,3706.85
VA19HRW-17,OHRWW_2023_MAD,grain_yield,4767.85
VA14HRW-25,OHRWW_2023_MAD,grain_yield,1270.12
VA16HRW-22,OHRWW_2023_MAD,grain_yield,2707.59
Barbu du Macconais,OHRWW_2023_MAD,grain_yield,3004.62
VA20HRW-70,OHRWW_2023_MAD,grain_yield,3754.64
WI13OWW-251.01,OHRWW_2023_MAD,grain_yield,2256.43
MTS1224,OHRWW_2023_MAD,grain_yield,3187.0
Barbet de Farez,OHRWW_2023_MAD,grain_yield,2258.69
Sirvinta,OHRWW_2023_MAD,grain_yield,3145.84
SWW15107-1-1-1-4,Prelim_2_SWW_2023_Davenport,grain_yield,5159.0
LCS Hulk,Prelim_2_SWW_2023_Davenport,grain_yield,5896.0
SWW16377-1-1-1-9,Prelim_2_SWW_2023_Davenport,grain_yield,5025.0
SWW16392-1-1-1-5,Prelim_2_SWW_2023_Davenport,grain_yield,4891.0
SWW15107-1-1-1-4,Prelim_2_SWW_2023_Davenport,grain_yield,5159.0
SWW16300-1-1-1-3,Prelim_2_SWW_2023_Davenport,grain_yield,4891.0
SWW16377-1-1-1-9,Prelim_2_SWW_2023_Davenport,grain_yield,4556.0
Piranha CL+,Prelim_2_SWW_2023_Davenport,grain_yield,4087.0
SWW15317-1-24-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,5025.0
LCS Shine,Prelim_2_SWW_2023_Davenport,grain_yield,5360.0
Jasper,Prelim_2_SWW_2023_Davenport,grain_yield,4623.0
SWW15309-1-S-15-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,5628.0
Sockeye CL+,Prelim_2_SWW_2023_Davenport,grain_yield,7035.0
SWW13292-B-B-B-4,Prelim_2_SWW_2023_Davenport,grain_yield,6432.0
SWW15196-1-1-1-2,Prelim_2_SWW_2023_Davenport,grain_yield,6030.0
Devote,Prelim_2_SWW_2023_Davenport,grain_yield,4154.0
Jasper,Prelim_2_SWW_2023_Davenport,grain_yield,4958.0
LCS Shine,Prelim_2_SWW_2023_Davenport,grain_yield,6298.0
Norwest Duet,Prelim_2_SWW_2023_Davenport,grain_yield,4623.0
Sockeye CL+,Prelim_2_SWW_2023_Davenport,grain_yield,6365.0
Devote,Prelim_2_SWW_2023_Davenport,grain_yield,4489.0
LCS Hulk,Prelim_2_SWW_2023_Davenport,grain_yield,5494.0
SWW16392-1-1-1-5,Prelim_2_SWW_2023_Davenport,grain_yield,5963.0
SWW15196-1-1-1-2,Prelim_2_SWW_2023_Davenport,grain_yield,5561.0
LCS Hulk,Prelim_2_SWW_2023_Davenport,grain_yield,4623.0
Norwest Duet,Prelim_2_SWW_2023_Davenport,grain_yield,6097.0
SWW15107-1-1-1-4,Prelim_2_SWW_2023_Davenport,grain_yield,6566.0
SWW15317-1-24-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,5293.0
SWW16300-1-1-1-3,Prelim_2_SWW_2023_Davenport,grain_yield,4958.0
SWW16371-1-S-65-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,3752.0
SWW16377-1-1-1-9,Prelim_2_SWW_2023_Davenport,grain_yield,5226.0
SWW15309-1-S-15-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,5025.0
SWW16371-1-S-65-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,4154.0
SWW13292-B-B-B-4,Prelim_2_SWW_2023_Davenport,grain_yield,5427.0
Piranha CL+,Prelim_2_SWW_2023_Davenport,grain_yield,5025.0
Jasper,Prelim_2_SWW_2023_Davenport,grain_yield,4288.0
SWW16392-1-1-1-5,Prelim_2_SWW_2023_Davenport,grain_yield,4891.0
SWW16371-1-S-65-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,4154.0
SWW15317-1-24-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,5628.0
SWW16300-1-1-1-3,Prelim_2_SWW_2023_Davenport,grain_yield,5695.0
Norwest Duet,Prelim_2_SWW_2023_Davenport,grain_yield,4958.0
LCS Shine,Prelim_2_SWW_2023_Davenport,grain_yield,5293.0
SWW15196-1-1-1-2,Prelim_2_SWW_2023_Davenport,grain_yield,4958.0
SWW15309-1-S-15-1-1,Prelim_2_SWW_2023_Davenport,grain_yield,4690.0
Devote,Prelim_2_SWW_2023_Davenport,grain_yield,3819.0
SWW13292-B-B-B-4,Prelim_2_SWW_2023_Davenport,grain_yield,4288.0
Piranha CL+,Prelim_2_SWW_2023_Davenport,grain_yield,4154.0
Sockeye CL+,Prelim_2_SWW_2023_Davenport,grain_yield,4087.0
IL2022F4S-7401,SI_Urb_23,grain_yield,5495.72
IL2022F4S-6403,SI_Urb_23,grain_yield,5325.75
IL2022F4S-14808,SI_Urb_23,grain_yield,5221.88
IL2022F4S-15202,SI_Urb_23,grain_yield,5118.01
IL2022F4S-13902,SI_Urb_23,grain_yield,5637.37
IL2022F4S-2704,SI_Urb_23,grain_yield,5911.21
IL2022F4S-5801,SI_Urb_23,grain_yield,6081.18
IL2022-7109,SI_Urb_23,grain_yield,6978.25
IL2022-15708,SI_Urb_23,grain_yield,7053.79
IL2022-5571,SI_Urb_23,grain_yield,7903.64
IL2022-21643,SI_Urb_23,grain_yield,7488.16
IL2022-12713,SI_Urb_23,grain_yield,7629.8
IL2022-1570,SI_Urb_23,grain_yield,8177.49
IL2022F4S-19503,SI_Urb_23,grain_yield,4475.9
IL2022F4S-21601,SI_Urb_23,grain_yield,5354.08
IL2022-21310,SI_Urb_23,grain_yield,6175.61
IL2022F4S-6802,SI_Urb_23,grain_yield,5014.14
IL2022F4S-9103,SI_Urb_23,grain_yield,5892.32
IL2022F4S-8302,SI_Urb_23,grain_yield,5684.58
IL2022F4S-5604,SI_Urb_23,grain_yield,6997.13
IL2022-17507,SI_Urb_23,grain_yield,7592.03
IL2022-12047,SI_Urb_23,grain_yield,7214.32
IL2022-7448,SI_Urb_23,grain_yield,7544.82
IL2022-17244,SI_Urb_23,grain_yield,6203.94
IL2022-18049,SI_Urb_23,grain_yield,7620.36
IL2022-2254,SI_Urb_23,grain_yield,6770.5
IL2022-17009,SI_Urb_23,grain_yield,7601.47
IL2022F4S-5503,SI_Urb_23,grain_yield,5184.11
IL2022F4S-14002,SI_Urb_23,grain_yield,3871.56
IL2022F4S-14103,SI_Urb_23,grain_yield,6307.81
IL2022F4S-5603,SI_Urb_23,grain_yield,5703.47
IL2022F4S-20902,SI_Urb_23,grain_yield,5486.28
IL2022-15776,SI_Urb_23,grain_yield,6987.69
IL2022F4S-10704,SI_Urb_23,grain_yield,5401.3
IL2022F4S-19903,SI_Urb_23,grain_yield,6430.56
IL2022F4S-9303,SI_Urb_23,grain_yield,4513.67
IL2022F4S-14905,SI_Urb_23,grain_yield,5193.55
IL2022F4S-501,SI_Urb_23,grain_yield,6043.41
IL2022F4S-15903,SI_Urb_23,grain_yield,5051.91
IL2022F4S-14001,SI_Urb_23,grain_yield,6383.35
IL2022-9929,SI_Urb_23,grain_yield,7403.17
IL2022-22930,SI_Urb_23,grain_yield,6770.5
IL2022-18037,SI_Urb_23,grain_yield,7998.07
IL2022-18139,SI_Urb_23,grain_yield,7601.47
IL2022-1464,SI_Urb_23,grain_yield,8356.9
IL2022F4S-11202,SI_Urb_23,grain_yield,5476.84
IL2022F4S-15201,SI_Urb_23,grain_yield,3541.06
IL2022F4S-19705,SI_Urb_23,grain_yield,4419.24
IL2022F4S-16106,SI_Urb_23,grain_yield,5118.01
IL2022F4S-2003,SI_Urb_23,grain_yield,5372.97
IL2022F4S-5702,SI_Urb_23,grain_yield,5920.65
IL2022F4S-5302,SI_Urb_23,grain_yield,6685.52
IL2022F4S-9403,SI_Urb_23,grain_yield,4475.9
IL2022F4S-11806,SI_Urb_23,grain_yield,5552.38
IL2022F4S-3901,SI_Urb_23,grain_yield,4098.19
IL2022F4S-20201,SI_Urb_23,grain_yield,4145.4
IL2022F4S-20105,SI_Urb_23,grain_yield,3437.19
IL2022-9948,SI_Urb_23,grain_yield,7620.36
IL2022-12364,SI_Urb_23,grain_yield,7431.5
IL2022-5765,SI_Urb_23,grain_yield,7469.27
IL2022F4S-10903,SI_Urb_23,grain_yield,5684.58
IL2022F4S-19709,SI_Urb_23,grain_yield,5014.14
IL2022F4S-8805,SI_Urb_23,grain_yield,6770.5
IL2022F4S-17601,SI_Urb_23,grain_yield,3692.14
IL2022F4S-1504,SI_Urb_23,grain_yield,6421.12
IL2022F3S-22106,SI_Urb_23,grain_yield,6213.38
IL2022F4S-15301,SI_Urb_23,grain_yield,5099.12
IL2022F4S-11003,SI_Urb_23,grain_yield,5448.51
IL2022F4S-11704,SI_Urb_23,grain_yield,5712.91
IL2022F4S-12501,SI_Urb_23,grain_yield,6241.71
IL2022F4S-11302,SI_Urb_23,grain_yield,5571.27
IL2022F4S-18401,SI_Urb_23,grain_yield,6251.15
IL2022F4S-20104,SI_Urb_23,grain_yield,7025.46
IL2022F4S-6401,SI_Urb_23,grain_yield,5779.01
IL2022F4S-12102,SI_Urb_23,grain_yield,4891.38
IL2022-23246,SI_Urb_23,grain_yield,6921.59
IL2022F4S-20503,SI_Urb_23,grain_yield,3673.26
IL2022-10176,SI_Urb_23,grain_yield,6506.11
IL2022-7446,SI_Urb_23,grain_yield,8026.4
IL2022F4S-20505,SI_Urb_23,grain_yield,4702.53
IL2022F4S-8701,SI_Urb_23,grain_yield,4334.26
IL2022F4S-13804,SI_Urb_23,grain_yield,5165.22
IL2022F4S-9501,SI_Urb_23,grain_yield,6619.42
IL2022F4S-11703,SI_Urb_23,grain_yield,6411.68
IL2022F3S-21701,SI_Urb_23,grain_yield,4863.05
IL2022F4S-9309,SI_Urb_23,grain_yield,5014.14
IL2022F3S-23402,SI_Urb_23,grain_yield,6572.21
IL2022F4S-6801,SI_Urb_23,grain_yield,6109.51
IL2022F4S-4902,SI_Urb_23,grain_yield,3361.65
IL2022F4S-11802,SI_Urb_23,grain_yield,6100.06
IL2022F4S-20003,SI_Urb_23,grain_yield,6317.25
IL2022F4S-19702,SI_Urb_23,grain_yield,7299.3
IL2022F4S-12001,SI_Urb_23,grain_yield,4126.51
IL2022-21633,SI_Urb_23,grain_yield,7667.57
IL2022-11220,SI_Urb_23,grain_yield,7752.56
IL2022-17322,SI_Urb_23,grain_yield,7337.07
IL2022-10744,SI_Urb_23,grain_yield,6987.69
IL2022F4S-10205,SI_Urb_23,grain_yield,4154.84
IL2022-7110,SI_Urb_23,grain_yield,6713.85
IL2022-5834,SI_Urb_23,grain_yield,6723.29
IL2022-6330,SI_Urb_23,grain_yield,6251.15
IL2022-15802,SI_Urb_23,grain_yield,5967.86
IL2022-15630,SI_Urb_23,grain_yield,7469.27
IL2022-4730,SI_Urb_23,grain_yield,7450.39
IL2022-12028,SI_Urb_23,grain_yield,7771.44
IL2022-3262,SI_Urb_23,grain_yield,7025.46
IL2022-10460,SI_Urb_23,grain_yield,6912.15
IL2022F4S-20002,SI_Urb_23,grain_yield,4721.41
IL2022F4S-2202,SI_Urb_23,grain_yield,3720.47
IL2022F4S-9301,SI_Urb_23,grain_yield,3937.66
IL2022F4S-3011,SI_Urb_23,grain_yield,4173.73
IL2022F4S-21305,SI_Urb_23,grain_yield,6241.71
IL2022F4S-5301,SI_Urb_23,grain_yield,4778.07
IL2022F4S-9306,SI_Urb_23,grain_yield,5712.91
IL2022F4S-12804,SI_Urb_23,grain_yield,4579.77
IL2022F4S-9302,SI_Urb_23,grain_yield,3899.89
IL2022-7368,SI_Urb_23,grain_yield,7403.17
IL2022-5545,SI_Urb_23,grain_yield,7280.42
IL2022F4S-1901,SI_Urb_23,grain_yield,4409.8
IL2022-4524,SI_Urb_23,grain_yield,7422.06
