germplasmName,studyName,value
CO04W320,HWWpanel_2013_Tipton,2853.240842310238
COLT,HWWpanel_2013_Tipton,2928.107063295847
CULVER,HWWpanel_2013_Tipton,3004.288034742057
EXPEDITION,HWWpanel_2013_Tipton,3628.0096901560623
GOODSTREAK,HWWpanel_2013_Tipton,3253.3310085052453
HARRY,HWWpanel_2013_Tipton,4002.412256657594
JAGALENE,HWWpanel_2013_Tipton,3507.642684617566
JUDEE,HWWpanel_2013_Tipton,3822.839950994841
LOCKETT,HWWpanel_2013_Tipton,2614.097306367057
NI06736,HWWpanel_2013_Tipton,2857.9130498329655
NUHORIZON,HWWpanel_2013_Tipton,3859.930337569972
OK04505,HWWpanel_2013_Tipton,3651.0919087652037
OK05122,HWWpanel_2013_Tipton,3037.434833490292
OK05511,HWWpanel_2013_Tipton,3518.8139270503825
OK05711W,HWWpanel_2013_Tipton,2738.8170853640786
OK05723W,HWWpanel_2013_Tipton,2728.0589235458474
OK06114,HWWpanel_2013_Tipton,2885.409695423875
OVERLAND,HWWpanel_2013_Tipton,4156.710578292147
ROBIDOUX,HWWpanel_2013_Tipton,3469.8855299439097
SANDY,HWWpanel_2013_Tipton,3029.9394426014032
SPARTAN,HWWpanel_2013_Tipton,2882.917877446602
TAM302,HWWpanel_2013_Tipton,2835.1371935829657
TAM304,HWWpanel_2013_Tipton,3497.695388400338
TAM401,HWWpanel_2013_Tipton,3452.5695283959703
THUNDERBOLT,HWWpanel_2013_Tipton,2888.2758341284207
TX01V5134RC-3,HWWpanel_2013_Tipton,3630.8349740033022
TX02A0252,HWWpanel_2013_Tipton,3594.8093915077125
TX04A001246,HWWpanel_2013_Tipton,3414.7907977492514
TX04M410211,HWWpanel_2013_Tipton,3553.856868341203
TX06A001386,HWWpanel_2013_Tipton,3388.386127585118
TX06V7266,HWWpanel_2013_Tipton,3079.56007010153
TX07A001420,HWWpanel_2013_Tipton,2848.376100082966
TX99U8618,HWWpanel_2013_Tipton,2611.277047901148
VISTA,HWWpanel_2013_Tipton,2790.2438863012026
W04-417,HWWpanel_2013_Tipton,3256.572263377277
JAGALENE,NUse-EffVal_2014_Mead,3507.642684617566
OVERLAND,NUse-EffVal_2014_Mead,4156.710578292147
TX06V7266,NUse-EffVal_2014_Mead,3079.56007010153
JAGALENE,Nuse-EffVal_2015_Mead,3507.642684617566
OVERLAND,Nuse-EffVal_2015_Mead,4156.710578292147
TX06V7266,Nuse-EffVal_2015_Mead,3079.56007010153
EXPEDITION,2023_AYT_Winner,3628.0096901560623
IDEAL,2023_AYT_Winner,4240.32115609428
OVERLAND,2023_AYT_Winner,4156.710578292147
SD ANDES,2023_AYT_Winner,4037.2414999156563
WINNER,2023_AYT_Winner,3931.0073124578284
SD20B044-4,2023_AYT_Winner,4061.978769126961
EXPEDITION,2023_Elite_AURORA,3628.0096901560623
OVERLAND,2023_Elite_AURORA,4156.710578292147
SD ANDES,2023_Elite_AURORA,4037.2414999156563
WINNER,2023_Elite_AURORA,3931.0073124578284
EXPEDITION,2023_AYT_Aurora,3628.0096901560623
IDEAL,2023_AYT_Aurora,4240.32115609428
OVERLAND,2023_AYT_Aurora,4156.710578292147
SD ANDES,2023_AYT_Aurora,4037.2414999156563
WINNER,2023_AYT_Aurora,3931.0073124578284
SD20B044-4,2023_AYT_Aurora,4061.978769126961
EXPEDITION,2023_AYT_Dakota_Lakes,3628.0096901560623
IDEAL,2023_AYT_Dakota_Lakes,4240.32115609428
OVERLAND,2023_AYT_Dakota_Lakes,4156.710578292147
SD ANDES,2023_AYT_Dakota_Lakes,4037.2414999156563
WINNER,2023_AYT_Dakota_Lakes,3931.0073124578284
SD20B044-4,2023_AYT_Dakota_Lakes,4061.978769126961
EXPEDITION,2023_Elite_Dakota_Lakes,3628.0096901560623
OVERLAND,2023_Elite_Dakota_Lakes,4156.710578292147
SD ANDES,2023_Elite_Dakota_Lakes,4037.2414999156563
WINNER,2023_Elite_Dakota_Lakes,3931.0073124578284
EXPEDITION,2023_Elite_Winner,3628.0096901560623
OVERLAND,2023_Elite_Winner,4156.710578292147
SD ANDES,2023_Elite_Winner,4037.2414999156563
WINNER,2023_Elite_Winner,3931.0073124578284
OVERLAND,ARS-NRPN-2016-DAKOTA_LAKES,4156.710578292147
JAGALENE,ARS-NRPN-2016-DAKOTA_LAKES,3507.642684617566
OVERLAND,ARS-NRPN-2022-WILLISTON,4156.710578292147
JAGALENE,ARS-NRPN-2022-WILLISTON,3507.642684617566
OVERLAND,ARS-NRPN-2023-CROOKSTON,4156.710578292147
SD20B088-2,ARS-NRPN-2023-CROOKSTON,4720.454384563481
SD20D100-9,ARS-NRPN-2023-CROOKSTON,4854.733615332711
JAGALENE,ARS-NRPN-2023-CROOKSTON,3507.642684617566
OVERLAND,ARS-NRPN-2016-HAYS,4156.710578292147
JAGALENE,ARS-NRPN-2016-HAYS,3507.642684617566
OVERLAND,ARS-NRPN-2016-LINCOLN,4156.710578292147
JAGALENE,ARS-NRPN-2016-LINCOLN,3507.642684617566
OVERLAND,ARS-NRPN-2016-MOCCASIN,4156.710578292147
JAGALENE,ARS-NRPN-2016-MOCCASIN,3507.642684617566
OVERLAND,ARS-NRPN-2022-DAKOTA_LAKES,4156.710578292147
JAGALENE,ARS-NRPN-2022-DAKOTA_LAKES,3507.642684617566
OVERLAND,ARS-NRPN-2016-ROSEMOUNT,4156.710578292147
JAGALENE,ARS-NRPN-2016-ROSEMOUNT,3507.642684617566
OVERLAND,ARS-NRPN-2016-ALLIANCE,4156.710578292147
JAGALENE,ARS-NRPN-2016-ALLIANCE,3507.642684617566
OVERLAND,ARS-NRPN-2023-WICHITA,4156.710578292147
SD20B088-2,ARS-NRPN-2023-WICHITA,4720.454384563481
SD20D100-9,ARS-NRPN-2023-WICHITA,4854.733615332711
JAGALENE,ARS-NRPN-2023-WICHITA,3507.642684617566
OVERLAND,ARS-NRPN-2016-WILLISTON,4156.710578292147
JAGALENE,ARS-NRPN-2016-WILLISTON,3507.642684617566
OVERLAND,ARS-NRPN-2023-GOEHNER,4156.710578292147
SD20B088-2,ARS-NRPN-2023-GOEHNER,4720.454384563481
SD20D100-9,ARS-NRPN-2023-GOEHNER,4854.733615332711
JAGALENE,ARS-NRPN-2023-GOEHNER,3507.642684617566
OVERLAND,ARS-NRPN-2016-NORTH_PLATTE,4156.710578292147
JAGALENE,ARS-NRPN-2016-NORTH_PLATTE,3507.642684617566
OVERLAND,ARS-NRPN-2022-ST_PAUL,4156.710578292147
JAGALENE,ARS-NRPN-2022-ST_PAUL,3507.642684617566
OVERLAND,ARS-NRPN-2022-MOCCASIN,4156.710578292147
JAGALENE,ARS-NRPN-2022-MOCCASIN,3507.642684617566
OVERLAND,ARS-NRPN-2022-LINCOLN,4156.710578292147
JAGALENE,ARS-NRPN-2022-LINCOLN,3507.642684617566
OVERLAND,ARS-NRPN-2022-FORT_COLLINS,4156.710578292147
JAGALENE,ARS-NRPN-2022-FORT_COLLINS,3507.642684617566
OVERLAND,ARS-NRPN-2023-MOCCASIN,4156.710578292147
SD20B088-2,ARS-NRPN-2023-MOCCASIN,4720.454384563481
SD20D100-9,ARS-NRPN-2023-MOCCASIN,4854.733615332711
JAGALENE,ARS-NRPN-2023-MOCCASIN,3507.642684617566
OVERLAND,ARS-NRPN-2016-CROOKSTON,4156.710578292147
JAGALENE,ARS-NRPN-2016-CROOKSTON,3507.642684617566
OVERLAND,ARS-NRPN-2016-BOZEMAN,4156.710578292147
JAGALENE,ARS-NRPN-2016-BOZEMAN,3507.642684617566
OVERLAND,ARS-NRPN-2016-MINOT,4156.710578292147
JAGALENE,ARS-NRPN-2016-MINOT,3507.642684617566
OVERLAND,ARS-NRPN-2022-GOEHNER,4156.710578292147
JAGALENE,ARS-NRPN-2022-GOEHNER,3507.642684617566
OVERLAND,ARS-NRPN-2022-SIDNEY,4156.710578292147
JAGALENE,ARS-NRPN-2022-SIDNEY,3507.642684617566
OVERLAND,ARS-NRPN-2022-BROOKINGS,4156.710578292147
JAGALENE,ARS-NRPN-2022-BROOKINGS,3507.642684617566
OVERLAND,ARS-NRPN-2016-WINNER,4156.710578292147
JAGALENE,ARS-NRPN-2016-WINNER,3507.642684617566
OVERLAND,ARS-NRPN-2022-CASSELTON,4156.710578292147
JAGALENE,ARS-NRPN-2022-CASSELTON,3507.642684617566
OVERLAND,ARS-NRPN-2016-LETHBRIDGE,4156.710578292147
JAGALENE,ARS-NRPN-2016-LETHBRIDGE,3507.642684617566
OVERLAND,ARS-NRPN-2022-CROOKSTON,4156.710578292147
JAGALENE,ARS-NRPN-2022-CROOKSTON,3507.642684617566
OVERLAND,ARS-NRPN-2022-NORTH_PLATTE,4156.710578292147
JAGALENE,ARS-NRPN-2022-NORTH_PLATTE,3507.642684617566
OVERLAND,ARS-NRPN-2016-SIDNEY,4156.710578292147
JAGALENE,ARS-NRPN-2016-SIDNEY,3507.642684617566
OVERLAND,ARS-NRPN-2023-WILLISTON,4156.710578292147
SD20B088-2,ARS-NRPN-2023-WILLISTON,4720.454384563481
SD20D100-9,ARS-NRPN-2023-WILLISTON,4854.733615332711
JAGALENE,ARS-NRPN-2023-WILLISTON,3507.642684617566
OVERLAND,ARS-NRPN-2022-BOZEMAN,4156.710578292147
JAGALENE,ARS-NRPN-2022-BOZEMAN,3507.642684617566
OVERLAND,ARS-NRPN-2022-MINOT,4156.710578292147
JAGALENE,ARS-NRPN-2022-MINOT,3507.642684617566
OVERLAND,ARS-NRPN-2022-WINNER,4156.710578292147
JAGALENE,ARS-NRPN-2022-WINNER,3507.642684617566
OVERLAND,ARS-NRPN-2016-BROOKINGS,4156.710578292147
JAGALENE,ARS-NRPN-2016-BROOKINGS,3507.642684617566
OVERLAND,ARS-NRPN-2016-WICHITA,4156.710578292147
JAGALENE,ARS-NRPN-2016-WICHITA,3507.642684617566
OVERLAND,ARS-NRPN-2016-CASSELTON,4156.710578292147
JAGALENE,ARS-NRPN-2016-CASSELTON,3507.642684617566
OH15-191-52,23_MSU_PYT_1_SVREC,6790.581959501489
OH15-191-52,23_MSU_PYT_1_HURMI,6790.581959501489
MI22R097,23_MSU_PYT_3_MONMI,6440.867675648375
MI22R057,23_MSU_PYT_2_MONMI,6715.22994070592
MI22R135,23_MSU_PYT_2_MONMI,6527.770908876635
OH15-191-52,23_MSU_PYT_1_MASMI,6790.581959501489
MI22R057,23_MSU_PYT_2_SVREC,6715.22994070592
MI22R135,23_MSU_PYT_2_SVREC,6527.770908876635
MI22R057,23_MSU_PYT_2_HURMI,6715.22994070592
MI22R135,23_MSU_PYT_2_HURMI,6527.770908876635
MI22R097,23_MSU_PYT_3_MASMI,6440.867675648375
OH15-191-52,23_MSU_PYT_1_MONMI,6790.581959501489
MI22R057,23_MSU_PYT_2_MASMI,6715.22994070592
MI22R135,23_MSU_PYT_2_MASMI,6527.770908876635
MI22R097,23_MSU_PYT_3_SVREC,6440.867675648375
MI22R097,23_MSU_PYT_3_HURMI,6440.867675648375
P25R64,24_MSU_AYT_MEXMO,7318.570583404597
MI22R057,24_MSU_AYT_MEXMO,6715.22994070592
MI22R097,24_MSU_AYT_MEXMO,6440.867675648375
MI22R135,24_MSU_AYT_MEXMO,6527.770908876635
P25R64,24_MSU_AYT_MASIL,7318.570583404597
MI22R057,24_MSU_AYT_MASIL,6715.22994070592
MI22R097,24_MSU_AYT_MASIL,6440.867675648375
MI22R135,24_MSU_AYT_MASIL,6527.770908876635
P25R64,24_MSU_AYT_NAPOH,7318.570583404597
MI22R057,24_MSU_AYT_NAPOH,6715.22994070592
MI22R097,24_MSU_AYT_NAPOH,6440.867675648375
MI22R135,24_MSU_AYT_NAPOH,6527.770908876635
P25R64,24_MSU_AYT_CHAIL,7318.570583404597
MI22R057,24_MSU_AYT_CHAIL,6715.22994070592
MI22R097,24_MSU_AYT_CHAIL,6440.867675648375
MI22R135,24_MSU_AYT_CHAIL,6527.770908876635
P25R64,24_MSU_AYT_CENIL,7318.570583404597
MI22R057,24_MSU_AYT_CENIL,6715.22994070592
MI22R097,24_MSU_AYT_CENIL,6440.867675648375
MI22R135,24_MSU_AYT_CENIL,6527.770908876635
MI23R020,24_MSU_PYT_1_SVREC,6503.981616793011
MI23R032,24_MSU_PYT_1_SVREC,6370.0855005330095
MI23R090,24_MSU_PYT_1_SVREC,6828.962622233011
MI23R126,24_MSU_PYT_1_SVREC,6653.220061653011
MI23R134,24_MSU_PYT_1_SVREC,6704.19295989301
MI23R138,24_MSU_PYT_1_SVREC,6620.65256633301
MI23R153,24_MSU_PYT_1_SVREC,6496.81763831301
MI23R233,24_MSU_PYT_1_SVREC,6418.566096793011
MI23R065,24_MSU_PYT_2_MASMI,6879.87656169301
MI23R071,24_MSU_PYT_2_MASMI,6575.52566075301
MI23R099,24_MSU_PYT_2_MASMI,6701.463871339806
MI23R119,24_MSU_PYT_2_MASMI,6826.50831881301
MI23R161,24_MSU_PYT_2_MASMI,6156.313127853009
MI23R181,24_MSU_PYT_2_MASMI,6645.88010037301
MI23R020,24_MSU_PYT_1_MONMI,6503.981616793011
MI23R032,24_MSU_PYT_1_MONMI,6370.0855005330095
MI23R090,24_MSU_PYT_1_MONMI,6828.962622233011
MI23R126,24_MSU_PYT_1_MONMI,6653.220061653011
MI23R134,24_MSU_PYT_1_MONMI,6704.19295989301
MI23R138,24_MSU_PYT_1_MONMI,6620.65256633301
MI23R153,24_MSU_PYT_1_MONMI,6496.81763831301
MI23R233,24_MSU_PYT_1_MONMI,6418.566096793011
P25R64,24_MSU_AYT_BLUIN,7318.570583404597
MI22R057,24_MSU_AYT_BLUIN,6715.22994070592
MI22R097,24_MSU_AYT_BLUIN,6440.867675648375
MI22R135,24_MSU_AYT_BLUIN,6527.770908876635
IL07-19334,24_Big6_MASMI,6212.308506876636
IL2021-22316,24_Big6_MASMI,7171.840946617893
21PU-0281,24_Big6_MASMI,3427.285154910621
21PU-0073,24_Big6_MASMI,4367.510875941326
21PU-0157,24_Big6_MASMI,4033.653529336978
22PU-3029,24_Big6_MASMI,9451.28551318602
X15-1071-40-17-5-8,24_Big6_MASMI,5569.163554807214
X15-1085-56-15-3-2,24_Big6_MASMI,5688.640095235785
MI22R057,24_Big6_MASMI,6715.22994070592
NY12302-2-14-01-1441,24_Big6_MASMI,5633.463121675728
NY12311-1-30-10-1452,24_Big6_MASMI,6039.367480430897
NY12325-1-10-12-1476,24_Big6_MASMI,6061.502151443954
NY12325-1-10-18-1477,24_Big6_MASMI,6079.8190646661915
NY12351-1-14-20-1484,24_Big6_MASMI,6035.424323075728
NY12397-1-4-13,24_Big6_MASMI,5761.388487574155
NY12398-2-16-07-03W-1580,24_Big6_MASMI,5303.55076224679
NY12512-1-6-05-1542,24_Big6_MASMI,5681.565341989721
NY15150-01-01-12-1870,24_Big6_MASMI,6308.041513421684
NY15158-01-01-10-1873,24_Big6_MASMI,5898.1501007629195
NY12428-1-12-01-01-1765,24_Big6_MASMI,4372.113428378642
NY12512-1-6-17-1544,24_Big6_MASMI,4970.525134126961
NY15148-01-01-10-1860,24_Big6_MASMI,5061.187782516722
NY15141-01-02-01-1830,24_Big6_MASMI,4831.346285521499
NY15158-01-01-11-1874,24_Big6_MASMI,5496.043369956313
NY16058-01-06-1900,24_Big6_MASMI,5221.7039997750835
NY16068-01-11-1909,24_Big6_MASMI,4874.638999775083
OH20-17-42,24_Big6_MASMI,6409.352621313917
OH20-17-3,24_Big6_MASMI,6484.452737091694
OH19-167-5,24_Big6_MASMI,6390.116242207828
OH19*102-76,24_Big6_MASMI,6294.27611159547
Dyna-Gro 9422,24_Big6_MASMI,6543.624773092928
OH18-65-54,24_Big6_MASMI,6521.24224435733
OH15-191-52,24_Big6_MASMI,6790.581959501489
IL12-26004,24_Big6_MASMI,5505.120717715448
IL2021-17859,24_Big6_MASMI,6721.77145316505
IL2021-41721,24_Big6_MASMI,6571.8549212650505
X17-1096-113-1-1-6,24_Big6_MASMI,5604.9445907301
X17-1601-103-11-5-1,24_Big6_MASMI,5702.8447543301
X17-1584-7-17-5-8,24_Big6_MASMI,5532.2050569301
IL16-8048,24_Big6_MASMI,5668.889276365766
IL2021-15134,24_Big6_MASMI,6900.657656137541
IL2021-15254,24_Big6_MASMI,6412.862634513682
IL2021-16415,24_Big6_MASMI,6418.82586856505
IL2021-18451,24_Big6_MASMI,6651.599527220875
IL2021-18457,24_Big6_MASMI,6823.9182929682265
IL2021-19401,24_Big6_MASMI,6717.743223877318
IL2021-26834,24_Big6_MASMI,6456.5662629682265
IL2021-28712,24_Big6_MASMI,6797.692010786409
IL2021-32902,24_Big6_MASMI,6842.254168059137
IL2021-36639,24_Big6_MASMI,6871.376832387541
IL2021-39253,24_Big6_MASMI,6872.292090720875
B722,24_Big6_MASMI,4032.683612292635
BECK726,24_Big6_MASMI,6819.378365662829
22PU-3470,24_Big6_MASMI,9983.685843436979
22PU-1031,24_Big6_MASMI,4108.111139602405
22PU-1081,24_Big6_MASMI,3981.5163781738333
X17-1640-114-17-5-7,24_Big6_MASMI,5571.7884443301
X17-1414-103-1-1-7,24_Big6_MASMI,5734.8465451301
X17-1673-29-3-5-1,24_Big6_MASMI,5632.7200025301
OH21*117-94,24_Big6_MASMI,6051.1090209301
OH21-92-54,24_Big6_MASMI,5885.5747351301
OH21-117-111,24_Big6_MASMI,5736.2868621300995
OH21-2-74,24_Big6_MASMI,6322.632554130099
OH21-115-96,24_Big6_MASMI,5894.6337855301
OH21-8-3,24_Big6_MASMI,5653.0940053301
OH21*111-93,24_Big6_MASMI,5120.5741127301
21PU-0282,24_Big6_MASMI,4472.537858565017
OH21-91-64,24_Big6_MASMI,5741.0787435301
OH20-98-32,24_Big6_MASMI,6514.853739508853
OH21-117-101,24_Big6_MASMI,5912.2146835301
OH13-88-61,24_Big6_MASMI,6517.560340964368
MI23R020,24_MSU_PYT_1_MASMI,6503.981616793011
MI23R032,24_MSU_PYT_1_MASMI,6370.0855005330095
MI23R090,24_MSU_PYT_1_MASMI,6828.962622233011
MI23R126,24_MSU_PYT_1_MASMI,6653.220061653011
MI23R134,24_MSU_PYT_1_MASMI,6704.19295989301
MI23R138,24_MSU_PYT_1_MASMI,6620.65256633301
MI23R153,24_MSU_PYT_1_MASMI,6496.81763831301
MI23R233,24_MSU_PYT_1_MASMI,6418.566096793011
MI23R065,24_MSU_PYT_2_MONMI,6879.87656169301
MI23R071,24_MSU_PYT_2_MONMI,6575.52566075301
MI23R099,24_MSU_PYT_2_MONMI,6701.463871339806
MI23R119,24_MSU_PYT_2_MONMI,6826.50831881301
MI23R161,24_MSU_PYT_2_MONMI,6156.313127853009
MI23R181,24_MSU_PYT_2_MONMI,6645.88010037301
P25R64,24_MSU_AYT_SVREC,7318.570583404597
MI22R057,24_MSU_AYT_SVREC,6715.22994070592
MI22R097,24_MSU_AYT_SVREC,6440.867675648375
MI22R135,24_MSU_AYT_SVREC,6527.770908876635
P25R64,24_MSU_AYT_SANMI,7318.570583404597
MI22R057,24_MSU_AYT_SANMI,6715.22994070592
MI22R097,24_MSU_AYT_SANMI,6440.867675648375
MI22R135,24_MSU_AYT_SANMI,6527.770908876635
P25R64,24_MSU_AYT_CHAMO,7318.570583404597
MI22R057,24_MSU_AYT_CHAMO,6715.22994070592
MI22R097,24_MSU_AYT_CHAMO,6440.867675648375
MI22R135,24_MSU_AYT_CHAMO,6527.770908876635
P25R64,24_MSU_AYT_MASMI,7318.570583404597
MI22R097,24_MSU_AYT_MASMI,6440.867675648375
MI22R135,24_MSU_AYT_MASMI,6527.770908876635
MI22R057,24_MSU_AYT_MASMI,6715.22994070592
IL07-19334,23_Big6_SVREC,6212.308506876636
21PU-0280,23_Big6_SVREC,4991.874249652337
21PU-0467,23_Big6_SVREC,5169.512274020744
NY12397-1-4-13,23_Big6_SVREC,5761.388487574155
NY12398-2-16-07-03W-1580,23_Big6_SVREC,5303.55076224679
NY12512-1-6-05-1542,23_Big6_SVREC,5681.565341989721
NY12007-2-4-13-1381,23_Big6_SVREC,5393.594327343564
NY12311-1-30-10-1452,23_Big6_SVREC,6039.367480430897
NY15158-01-01-10-1873,23_Big6_SVREC,5898.1501007629195
NY15150-01-01-12-1870,23_Big6_SVREC,6308.041513421684
NY12325-1-10-12-1476,23_Big6_SVREC,6061.502151443954
NY12325-1-10-18-1477,23_Big6_SVREC,6079.8190646661915
NY12351-1-14-20-1484,23_Big6_SVREC,6035.424323075728
NY12302-2-14-01-1441,23_Big6_SVREC,5633.463121675728
NY12302-2-14-08-1442,23_Big6_SVREC,5602.570267182274
NY15116-01-06-01-1804,23_Big6_SVREC,5608.47932574602
OH13-88-61,23_Big6_SVREC,6517.560340964368
OH15-191-52,23_Big6_SVREC,6790.581959501489
OH19*102-76,23_Big6_SVREC,6294.27611159547
OH19-167-5,23_Big6_SVREC,6390.116242207828
OH18-65-54,23_Big6_SVREC,6521.24224435733
IL12-26004,23_Big6_SVREC,5505.120717715448
OH20-98-32,23_Big6_SVREC,6514.853739508853
IL16-8048,23_Big6_SVREC,5668.889276365766
21PU-0507,23_Big6_SVREC,4889.42601776835
OH20-17-42,23_Big6_SVREC,6409.352621313917
OH20-17-3,23_Big6_SVREC,6484.452737091694
21PU-0282,23_Big6_SVREC,4472.537858565017
MI23R065,24_MSU_PYT_2_SVREC,6879.87656169301
MI23R071,24_MSU_PYT_2_SVREC,6575.52566075301
MI23R099,24_MSU_PYT_2_SVREC,6701.463871339806
MI23R119,24_MSU_PYT_2_SVREC,6826.50831881301
MI23R161,24_MSU_PYT_2_SVREC,6156.313127853009
MI23R181,24_MSU_PYT_2_SVREC,6645.88010037301
P25R64,24_MSU_AYT_CENMI,7318.570583404597
MI22R057,24_MSU_AYT_CENMI,6715.22994070592
MI22R097,24_MSU_AYT_CENMI,6440.867675648375
MI22R135,24_MSU_AYT_CENMI,6527.770908876635
P25R64,24_MSU_AYT_ALLMI,7318.570583404597
MI22R057,24_MSU_AYT_ALLMI,6715.22994070592
MI22R097,24_MSU_AYT_ALLMI,6440.867675648375
MI22R135,24_MSU_AYT_ALLMI,6527.770908876635
OH15-191-52,24_MSU_PYT_3_MONMI,6790.581959501489
MI23R081,24_MSU_PYT_3_MONMI,6611.93935569301
P25R64,24_MSU_AYT_CRAIN,7318.570583404597
MI22R057,24_MSU_AYT_CRAIN,6715.22994070592
MI22R097,24_MSU_AYT_CRAIN,6440.867675648375
MI22R135,24_MSU_AYT_CRAIN,6527.770908876635
IL07-19334,24_Big6_SVREC,6212.308506876636
IL2021-22316,24_Big6_SVREC,7171.840946617893
21PU-0281,24_Big6_SVREC,3427.285154910621
21PU-0073,24_Big6_SVREC,4367.510875941326
21PU-0157,24_Big6_SVREC,4033.653529336978
22PU-3029,24_Big6_SVREC,9451.28551318602
X15-1071-40-17-5-8,24_Big6_SVREC,5569.163554807214
X15-1085-56-15-3-2,24_Big6_SVREC,5688.640095235785
MI22R057,24_Big6_SVREC,6715.22994070592
NY12302-2-14-01-1441,24_Big6_SVREC,5633.463121675728
NY12311-1-30-10-1452,24_Big6_SVREC,6039.367480430897
NY12325-1-10-12-1476,24_Big6_SVREC,6061.502151443954
NY12325-1-10-18-1477,24_Big6_SVREC,6079.8190646661915
NY12351-1-14-20-1484,24_Big6_SVREC,6035.424323075728
NY12397-1-4-13,24_Big6_SVREC,5761.388487574155
NY12398-2-16-07-03W-1580,24_Big6_SVREC,5303.55076224679
NY12512-1-6-05-1542,24_Big6_SVREC,5681.565341989721
NY15150-01-01-12-1870,24_Big6_SVREC,6308.041513421684
NY15158-01-01-10-1873,24_Big6_SVREC,5898.1501007629195
NY12428-1-12-01-01-1765,24_Big6_SVREC,4372.113428378642
NY12512-1-6-17-1544,24_Big6_SVREC,4970.525134126961
NY15148-01-01-10-1860,24_Big6_SVREC,5061.187782516722
NY15141-01-02-01-1830,24_Big6_SVREC,4831.346285521499
NY15158-01-01-11-1874,24_Big6_SVREC,5496.043369956313
NY16058-01-06-1900,24_Big6_SVREC,5221.7039997750835
NY16068-01-11-1909,24_Big6_SVREC,4874.638999775083
OH20-17-42,24_Big6_SVREC,6409.352621313917
OH20-17-3,24_Big6_SVREC,6484.452737091694
OH19-167-5,24_Big6_SVREC,6390.116242207828
OH19*102-76,24_Big6_SVREC,6294.27611159547
Dyna-Gro 9422,24_Big6_SVREC,6543.624773092928
OH18-65-54,24_Big6_SVREC,6521.24224435733
OH15-191-52,24_Big6_SVREC,6790.581959501489
IL12-26004,24_Big6_SVREC,5505.120717715448
IL2021-17859,24_Big6_SVREC,6721.77145316505
IL2021-41721,24_Big6_SVREC,6571.8549212650505
X17-1096-113-1-1-6,24_Big6_SVREC,5604.9445907301
X17-1601-103-11-5-1,24_Big6_SVREC,5702.8447543301
X17-1584-7-17-5-8,24_Big6_SVREC,5532.2050569301
IL16-8048,24_Big6_SVREC,5668.889276365766
IL2021-15134,24_Big6_SVREC,6900.657656137541
IL2021-15254,24_Big6_SVREC,6412.862634513682
IL2021-16415,24_Big6_SVREC,6418.82586856505
IL2021-18451,24_Big6_SVREC,6651.599527220875
IL2021-18457,24_Big6_SVREC,6823.9182929682265
IL2021-19401,24_Big6_SVREC,6717.743223877318
IL2021-26834,24_Big6_SVREC,6456.5662629682265
IL2021-28712,24_Big6_SVREC,6797.692010786409
IL2021-32902,24_Big6_SVREC,6842.254168059137
IL2021-36639,24_Big6_SVREC,6871.376832387541
IL2021-39253,24_Big6_SVREC,6872.292090720875
B722,24_Big6_SVREC,4032.683612292635
BECK726,24_Big6_SVREC,6819.378365662829
22PU-3470,24_Big6_SVREC,9983.685843436979
22PU-1031,24_Big6_SVREC,4108.111139602405
22PU-1081,24_Big6_SVREC,3981.5163781738333
X17-1640-114-17-5-7,24_Big6_SVREC,5571.7884443301
X17-1414-103-1-1-7,24_Big6_SVREC,5734.8465451301
X17-1673-29-3-5-1,24_Big6_SVREC,5632.7200025301
OH21*117-94,24_Big6_SVREC,6051.1090209301
OH21-92-54,24_Big6_SVREC,5885.5747351301
OH21-117-111,24_Big6_SVREC,5736.2868621300995
OH21-2-74,24_Big6_SVREC,6322.632554130099
OH21-115-96,24_Big6_SVREC,5894.6337855301
OH21-8-3,24_Big6_SVREC,5653.0940053301
OH21*111-93,24_Big6_SVREC,5120.5741127301
21PU-0282,24_Big6_SVREC,4472.537858565017
OH21-91-64,24_Big6_SVREC,5741.0787435301
OH20-98-32,24_Big6_SVREC,6514.853739508853
OH21-117-101,24_Big6_SVREC,5912.2146835301
OH13-88-61,24_Big6_SVREC,6517.560340964368
P25R64,24_MSU_AYT_LIMOH,7318.570583404597
MI22R057,24_MSU_AYT_LIMOH,6715.22994070592
MI22R097,24_MSU_AYT_LIMOH,6440.867675648375
MI22R135,24_MSU_AYT_LIMOH,6527.770908876635
OH15-191-52,24_MSU_PYT_3_SVREC,6790.581959501489
MI23R081,24_MSU_PYT_3_SVREC,6611.93935569301
P25R64,24_MSU_AYT_HENKY,7318.570583404597
MI22R057,24_MSU_AYT_HENKY,6715.22994070592
MI22R097,24_MSU_AYT_HENKY,6440.867675648375
MI22R135,24_MSU_AYT_HENKY,6527.770908876635
P25R64,24_MSU_AYT_TIFOH,7318.570583404597
MI22R057,24_MSU_AYT_TIFOH,6715.22994070592
MI22R097,24_MSU_AYT_TIFOH,6440.867675648375
MI22R135,24_MSU_AYT_TIFOH,6527.770908876635
P25R64,24_MSU_AYT_HOPKY,7318.570583404597
MI22R057,24_MSU_AYT_HOPKY,6715.22994070592
MI22R097,24_MSU_AYT_HOPKY,6440.867675648375
MI22R135,24_MSU_AYT_HOPKY,6527.770908876635
IL07-19334,23_Big6_MAS,6212.308506876636
21PU-0280,23_Big6_MAS,4991.874249652337
21PU-0467,23_Big6_MAS,5169.512274020744
