germplasmName,studyName,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
U9289-A_A7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP49-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP12-8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9399-B_C3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP42-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP51-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP70-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8816-S-H12-B,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP65-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP12-16,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8551_C6,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP73-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK05711W,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP16-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KanMark,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP28-6,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP58-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP13-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8551_A6,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8819-O-G01,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP19-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP28-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP52-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP04-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP20-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8542_A9,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8551_E1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP37-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ANTELOPE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TX04M410211,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
GOODSTREAK,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
SANDY,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111616-1.6.2.1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP30-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOND_CL,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP60-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP13-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP46-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
NI06736,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP52-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
LOCKETT,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP16-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8715-J-D08,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP61-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK05511,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
N16MD9051-A02-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9399-E_E7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP42-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP47-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP60-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8546_A2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK04505,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP51-6,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8816-S-H12-B,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
W04-417,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP13-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9326-I_A7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP06-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP42-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP02-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP16-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9173-F_A10,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP73-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP11-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8313-D-6-9,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP19-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111616-1.6.6.3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
VISTA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP12-13,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK06114,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS061278M-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9232-B_D2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9107-H_B4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KanMark,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP19-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP11-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
HARRY,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TAM401,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8547/U8433_D7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP26-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP58-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111616-1.6.8.3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
IL2022-17228,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
Pio 25R74,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-15134,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
KASKASKIA,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7565,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-36639,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-42522,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL12-26004,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
25R76,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-5765,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-18049,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-18457,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-39253,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-15630,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-17009,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17859,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-29425,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7956,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-16415,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-10260,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL07-19334,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-17039,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-6330,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-16171,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-17152,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-15777,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-21310,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-5841,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-22316,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17841,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-32902,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-12047,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-9929,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-36639,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-18451,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-5571,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-29425,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-43877,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-28712,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-15134,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
25R76,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7612,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-8157,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
AgriMAXX503,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-19401,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-46842,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17859,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-10817,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-10460,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7110,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-5610,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-2324,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7745,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-5834,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-43921,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-39253,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-3262,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-18345,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-28826,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7060,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-11724,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-7442,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-14925,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
Pio 25R74,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL16-8048,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-23246,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-9906,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
KASKASKIA,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17857,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-4730,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17857,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-17813,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-12364,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-8161,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-26834,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-22316,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL07-19334,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-10176,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL16-8048,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
AgriMAXX503,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-41721,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-15703,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2021-18451,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
IL2022-22541,YT_Urb_23,9.7355871886121,15.40099644128114,4.404163701067615,2.5186832740213525,75.8417793594306,3.3756227758007116,13.251494661921708
