trial,total_accessions,genotyped,missing,pct_genotyped,pct_missing
OregonCereals_SWW_SVA_2022,4,0,4,0.0,100.0
OregonCereals_SWW_SVA_2023,5,0,5,0.0,100.0
OregonCereals_SWW_TUL_2019,3,0,3,0.0,100.0
OregonCereals_SWW_TUL_2020,3,0,3,0.0,100.0
OregonCereals_SWW_TUL_2021,3,0,3,0.0,100.0
OregonCereals_SWW_TUL_2022,3,0,3,0.0,100.0
OregonCereals_SWW_TUL_2023,5,0,5,0.0,100.0
OrgSW_Dan_21,2,0,2,0.0,100.0
OregonCereals_SWW_PEN_2023,5,0,5,0.0,100.0
OregonCereals_SWW_PEN_2022,4,0,4,0.0,100.0
OregonCereals_SWW_PEN_2021,4,0,4,0.0,100.0
OregonCereals_SWW_ONT_2023,5,0,5,0.0,100.0
OregonCereals_SWW_NWI_2019,3,0,3,0.0,100.0
OregonCereals_SWW_NWI_2020,5,0,5,0.0,100.0
OregonCereals_SWW_NWI_2021,4,0,4,0.0,100.0
OregonCereals_SWW_NWI_2022,4,0,4,0.0,100.0
OregonCereals_SWW_NWI_2023,5,0,5,0.0,100.0
OregonCereals_SWW_ONT_2019,3,0,3,0.0,100.0
OregonCereals_SWW_ONT_2020_NF,5,0,5,0.0,100.0
OregonCereals_SWW_ONT_2021,4,0,4,0.0,100.0
OregonCereals_SWW_ONT_2022,4,0,4,0.0,100.0
OregonCereals_SWW_PAR_2013,1,0,1,0.0,100.0
OregonCereals_SWW_PEN_2020_NF,5,0,5,0.0,100.0
OregonCereals_SWW_PAR_2014,1,0,1,0.0,100.0
OregonCereals_SWW_PAR_2015,3,0,3,0.0,100.0
OregonCereals_SWW_PAR_2016,4,0,4,0.0,100.0
OregonCereals_SWW_PEN_2013,1,0,1,0.0,100.0
OregonCereals_SWW_PEN_2014,1,0,1,0.0,100.0
OregonCereals_SWW_PEN_2015,3,0,3,0.0,100.0
OregonCereals_SWW_PEN_2016,4,0,4,0.0,100.0
OregonCereals_SWW_PEN_2017_no_fungicides,5,0,5,0.0,100.0
OregonCereals_SWW_PEN_2018_no_fungicides,3,0,3,0.0,100.0
Org_Dan_21,23,0,23,0.0,100.0
Org_Dan_23,17,0,17,0.0,100.0
PNUWWSN_2019_Warsaw,1,0,1,0.0,100.0
Pr6_Urb_19,1,0,1,0.0,100.0
Pr3_Car_19,1,0,1,0.0,100.0
Pr3_Stj_19,1,0,1,0.0,100.0
Pr3_Urb_19,1,0,1,0.0,100.0
Pr4_Car_19,1,0,1,0.0,100.0
Pr4_Stj_19,1,0,1,0.0,100.0
Pr4_Urb_19,1,0,1,0.0,100.0
Pr5_Car_19,1,0,1,0.0,100.0
Pr5_Stj_19,1,0,1,0.0,100.0
Pr5_Urb_19,1,0,1,0.0,100.0
Pr7_Urb_19,1,0,1,0.0,100.0
Pr2_Stj_19,1,0,1,0.0,100.0
Pr_Neo_21,2,0,2,0.0,100.0
Pr_Stj_21,2,0,2,0.0,100.0
Pr_Urb_21,2,0,2,0.0,100.0
Prelim_2_SWW_2023_Davenport,16,0,16,0.0,100.0
Prelim_2_SWW_2023_Lind,16,0,16,0.0,100.0
Prelim_HRW_2022_Davenport,1,0,1,0.0,100.0
Prelim_SWW_2022_Davenport,4,0,4,0.0,100.0
Prelim_SWW_2022_Pullman,4,0,4,0.0,100.0
Prelim_SWW_2023_Davenport,15,0,15,0.0,100.0
Pr2_Urb_19,1,0,1,0.0,100.0
Pr2_Car_19,1,0,1,0.0,100.0
PNUWWSN_2020_Warsaw,2,0,2,0.0,100.0
PYT1_2021_Mason,4,0,4,0.0,100.0
PYN_2021_Burl,1,0,1,0.0,100.0
PYN_2021_FC,1,0,1,0.0,100.0
PYN_2021_Jules,1,0,1,0.0,100.0
PYN_2023_Burl,1,0,1,0.0,100.0
PYN_2023_FC,1,0,1,0.0,100.0
PYN_2023_Jules,1,0,1,0.0,100.0
PYT1_2021_BrookfieldTwp,4,0,4,0.0,100.0
PYT1_2021_Deckerville,4,0,4,0.0,100.0
PYT1_2021_Frankenmuth,4,0,4,0.0,100.0
PYT2_2021_BrookfieldTwp,4,0,4,0.0,100.0
Pr1_Urb_19,1,0,1,0.0,100.0
PYT2_2021_Deckerville,4,0,4,0.0,100.0
PYT2_2021_Frankenmuth,4,0,4,0.0,100.0
PYT2_2021_Mason,4,0,4,0.0,100.0
PYT3_2021_BrookfieldTwp,3,0,3,0.0,100.0
PYT3_2021_Deckerville,3,0,3,0.0,100.0
PYT3_2021_Frankenmuth,3,0,3,0.0,100.0
PYT3_2021_Mason,3,0,3,0.0,100.0
Pr1_Car_19,1,0,1,0.0,100.0
Pr1_Stj_19,1,0,1,0.0,100.0
SDK-WHEAT-2010-ONIDA,6,0,6,0.0,100.0
SDK-WHEAT-2010-PIERRE,6,0,6,0.0,100.0
SDK-WHEAT-2010-PLATTE,6,0,6,0.0,100.0
SDK-WHEAT-2010-SELBY,6,0,6,0.0,100.0
SEIdahoCereals_H_W_PRE_2009,3,0,3,0.0,100.0
SEIdahoCereals_H_W_REX_2018,5,0,5,0.0,100.0
SEIdahoCereals_H_W_RI_2006,2,0,2,0.0,100.0
SEIdahoCereals_H_W_RI_2008,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2009,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2010,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RI_2011,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2012,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RI_2013,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RI_2014,5,0,5,0.0,100.0
SEIdahoCereals_H_W_RI_2015,8,0,8,0.0,100.0
SEIdahoCereals_H_W_RI_2016,8,0,8,0.0,100.0
SEIdahoCereals_H_W_RI_2017,7,0,7,0.0,100.0
SEIdahoCereals_H_W_RI_2018,6,0,6,0.0,100.0
SEIdahoCereals_H_W_RI_2019,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RI_2020_dryland,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2020_irrigated,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2021_dryland,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2021_irrigated,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2022_irrigated,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RI_2023_dryland,4,0,4,0.0,100.0
SEIdahoCereals_H_W_KIM_2023,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2022,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2021,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2009,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2016,6,0,6,0.0,100.0
SEIdahoCereals_H_W_AB_2017,6,0,6,0.0,100.0
SEIdahoCereals_H_W_AB_2018,5,0,5,0.0,100.0
SEIdahoCereals_H_W_AB_2019,4,0,4,0.0,100.0
SEIdahoCereals_H_W_AB_2020,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2021,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2022,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2023,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2008,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2010,4,0,4,0.0,100.0
SEIdahoCereals_H_W_KIM_2020,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2011,4,0,4,0.0,100.0
SEIdahoCereals_H_W_KIM_2012,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2013,3,0,3,0.0,100.0
SEIdahoCereals_H_W_KIM_2014,4,0,4,0.0,100.0
SEIdahoCereals_H_W_KIM_2015,6,0,6,0.0,100.0
SEIdahoCereals_H_W_KIM_2016,6,0,6,0.0,100.0
SEIdahoCereals_H_W_KIM_2017,6,0,6,0.0,100.0
SEIdahoCereals_H_W_KIM_2018,5,0,5,0.0,100.0
SEIdahoCereals_H_W_KIM_2019,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RI_2023_irrigated,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RK_2010,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RK_2011,3,0,3,0.0,100.0
SEIdahoCereals_SWW_AB_2014,1,0,1,0.0,100.0
SEIdahoCereals_H_W_SOS_2015,8,0,8,0.0,100.0
SEIdahoCereals_H_W_SOS_2016,6,0,6,0.0,100.0
SEIdahoCereals_H_W_SOS_2017,7,0,7,0.0,100.0
SEIdahoCereals_H_W_SOS_2018,6,0,6,0.0,100.0
SEIdahoCereals_H_W_SOS_2019,4,0,4,0.0,100.0
SEIdahoCereals_H_W_SOS_2020,3,0,3,0.0,100.0
SEIdahoCereals_H_W_SOS_2022,3,0,3,0.0,100.0
SEIdahoCereals_H_W_SOS_2023,4,0,4,0.0,100.0
SEIdahoCereals_SWW_AB_2013,1,0,1,0.0,100.0
SEIdahoCereals_SWW_AB_2015,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2021,3,0,3,0.0,100.0
SEIdahoCereals_SWW_AB_2016,4,0,4,0.0,100.0
SEIdahoCereals_SWW_AB_2017,4,0,4,0.0,100.0
SEIdahoCereals_SWW_AB_2018,5,0,5,0.0,100.0
SEIdahoCereals_SWW_AB_2019,4,0,4,0.0,100.0
SEIdahoCereals_SWW_AB_2020,6,0,6,0.0,100.0
SEIdahoCereals_SWW_AB_2021,5,0,5,0.0,100.0
SEIdahoCereals_SWW_AB_2022,4,0,4,0.0,100.0
SEIdahoCereals_SWW_AB_2023,4,0,4,0.0,100.0
SEIdahoCereals_SWW_KIM_2013,1,0,1,0.0,100.0
SEIdahoCereals_H_W_RT_2022,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2020,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RK_2012,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RT_2006,2,0,2,0.0,100.0
SEIdahoCereals_H_W_RK_2013,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RK_2014,5,0,5,0.0,100.0
SEIdahoCereals_H_W_RK_2015,8,0,8,0.0,100.0
SEIdahoCereals_H_W_RK_2016,8,0,8,0.0,100.0
SEIdahoCereals_H_W_RK_2017,7,0,7,0.0,100.0
SEIdahoCereals_H_W_RK_2018,6,0,6,0.0,100.0
SEIdahoCereals_H_W_RK_2020,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RK_2021,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RK_2022,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2008,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2019,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RT_2009,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2010,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RT_2011,4,0,4,0.0,100.0
SEIdahoCereals_H_W_RT_2012,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2013,3,0,3,0.0,100.0
SEIdahoCereals_H_W_RT_2015,6,0,6,0.0,100.0
SEIdahoCereals_H_W_RT_2016,6,0,6,0.0,100.0
SEIdahoCereals_H_W_RT_2017,6,0,6,0.0,100.0
SEIdahoCereals_H_W_RT_2018,5,0,5,0.0,100.0
SEIdahoCereals_H_W_AB_2015,6,0,6,0.0,100.0
SEIdahoCereals_H_W_AB_2014,4,0,4,0.0,100.0
SEIdahoCereals_H_W_AB_2013,3,0,3,0.0,100.0
SDK-WHEAT-2016-BROOKINGS-FUNG,9,0,9,0.0,100.0
SDK-WHEAT-2015-ONIDA,9,0,9,0.0,100.0
SDK-WHEAT-2015-SELBY,9,0,9,0.0,100.0
SDK-WHEAT-2015-STURGIS,9,0,9,0.0,100.0
SDK-WHEAT-2015-WALL,9,0,9,0.0,100.0
SDK-WHEAT-2015-WINNER,9,0,9,0.0,100.0
SDK-WHEAT-2015-WINNER-FUNG,9,0,9,0.0,100.0
SDK-WHEAT-2016-BERESFORD,9,0,9,0.0,100.0
SDK-WHEAT-2016-BISON,9,0,9,0.0,100.0
SDK-WHEAT-2016-BROOKINGS,9,0,9,0.0,100.0
SDK-WHEAT-2016-DAKOTA_LAKES,9,0,9,0.0,100.0
SDK-WHEAT-2015-MARTIN,9,0,9,0.0,100.0
SDK-WHEAT-2016-FAITH,9,0,9,0.0,100.0
SDK-WHEAT-2016-GEDDES,9,0,9,0.0,100.0
SDK-WHEAT-2016-HAYES,9,0,9,0.0,100.0
SDK-WHEAT-2016-KENNEBEC,9,0,9,0.0,100.0
SDK-WHEAT-2016-MARTIN,9,0,9,0.0,100.0
SDK-WHEAT-2016-ONIDA,9,0,9,0.0,100.0
SDK-WHEAT-2016-SELBY,9,0,9,0.0,100.0
SDK-WHEAT-2016-SOUTH_SHORE,9,0,9,0.0,100.0
SDK-WHEAT-2016-STURGIS,9,0,9,0.0,100.0
SDK-WHEAT-2015-MCLAUGHLIN,9,0,9,0.0,100.0
SDK-WHEAT-2015-KENNEBEC,9,0,9,0.0,100.0
SDK-WHEAT-2016-WINNER,9,0,9,0.0,100.0
SDK-WHEAT-2014-MCLAUGHLIN,12,0,12,0.0,100.0
SDK-WHEAT-2010-SELBY-IMS,6,0,6,0.0,100.0
SDK-WHEAT-2010-STURGIS,6,0,6,0.0,100.0
SDK-WHEAT-2010-WALL,6,0,6,0.0,100.0
SDK-WHEAT-2014-BERESFORD,12,0,12,0.0,100.0
SDK-WHEAT-2014-BISON,12,0,12,0.0,100.0
SDK-WHEAT-2014-BROOKINGS,12,0,12,0.0,100.0
SDK-WHEAT-2014-BROOKINGS-FUNG,12,0,12,0.0,100.0
SDK-WHEAT-2014-KENNEBEC,12,0,12,0.0,100.0
SDK-WHEAT-2014-MARTIN,12,0,12,0.0,100.0
SDK-WHEAT-2014-ONIDA,12,0,12,0.0,100.0
SDK-WHEAT-2015-HAYES,9,0,9,0.0,100.0
SDK-WHEAT-2014-PIERRE,12,0,12,0.0,100.0
SDK-WHEAT-2014-STURGIS,12,0,12,0.0,100.0
SDK-WHEAT-2014-WALL,12,0,12,0.0,100.0
SDK-WHEAT-2014-WINNER,12,0,12,0.0,100.0
SDK-WHEAT-2014-WINNER-FUNG,12,0,12,0.0,100.0
SDK-WHEAT-2015-BERESFORD,9,0,9,0.0,100.0
SDK-WHEAT-2015-BISON,9,0,9,0.0,100.0
SDK-WHEAT-2015-BROOKINGS,9,0,9,0.0,100.0
SDK-WHEAT-2015-BROOKINGS-FUNG,9,0,9,0.0,100.0
SDK-WHEAT-2016-WALL,9,0,9,0.0,100.0
SDK-WHEAT-2016-WINNER_INTENSIVE,9,0,9,0.0,100.0
SEIdahoCereals_H_W_AB_2012,3,0,3,0.0,100.0
SDS-WHEAT-2019-CLAIRE_CITY,1,0,1,0.0,100.0
SDK-WHEAT-2018-SELBY,7,0,7,0.0,100.0
SDK-WHEAT-2018-SOUTH_SHORE,7,0,7,0.0,100.0
SDK-WHEAT-2018-STURGIS,7,0,7,0.0,100.0
SDK-WHEAT-2018-VIVIAN,7,0,7,0.0,100.0
SDK-WHEAT-2018-WALL,7,0,7,0.0,100.0
SDK-WHEAT-2018-WINNER,7,0,7,0.0,100.0
SDK-WHEAT-2018-WINNER-INT,7,0,7,0.0,100.0
SDS-WHEAT-2019-ABERDEEN,1,0,1,0.0,100.0
SDS-WHEAT-2019-AGAR,1,0,1,0.0,100.0
SDS-WHEAT-2019-DRAPER,1,0,1,0.0,100.0
SDK-WHEAT-2018-MT_VERNON,7,0,7,0.0,100.0
SDS-WHEAT-2019-SELBY,1,0,1,0.0,100.0
SDS-WHEAT-2019-SOUTH_SHORE,1,0,1,0.0,100.0
SDS-WHEAT-2019-VOLGA,1,0,1,0.0,100.0
SEIdahoCereals_HRW_AB_2006,2,0,2,0.0,100.0
SEIdahoCereals_HRW_KIM_2006,2,0,2,0.0,100.0
SEIdahoCereals_H_W_AB_2008,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2009,3,0,3,0.0,100.0
SEIdahoCereals_H_W_AB_2010,4,0,4,0.0,100.0
SEIdahoCereals_H_W_AB_2011,4,0,4,0.0,100.0
SDK-WHEAT-2018-PIERRE,7,0,7,0.0,100.0
SDK-WHEAT-2018-MARTIN,7,0,7,0.0,100.0
SDK-WHEAT-2017-BERESFORD,9,0,9,0.0,100.0
SDK-WHEAT-2017-SOUTH_SHORE,9,0,9,0.0,100.0
SDK-WHEAT-2017-BISON,9,0,9,0.0,100.0
SDK-WHEAT-2017-BROOKINGS,9,0,9,0.0,100.0
SDK-WHEAT-2017-BROOKINGS-FUNG,9,0,9,0.0,100.0
SDK-WHEAT-2017-FAITH,9,0,9,0.0,100.0
SDK-WHEAT-2017-GEDDES,9,0,9,0.0,100.0
SDK-WHEAT-2017-MARTIN,9,0,9,0.0,100.0
SDK-WHEAT-2017-ONIDA,9,0,9,0.0,100.0
SDK-WHEAT-2017-PIERRE,9,0,9,0.0,100.0
SDK-WHEAT-2017-SELBY,9,0,9,0.0,100.0
SDK-WHEAT-2017-STURGIS,9,0,9,0.0,100.0
SDK-WHEAT-2018-HAYES,7,0,7,0.0,100.0
SDK-WHEAT-2017-VIVIAN,9,0,9,0.0,100.0
SDK-WHEAT-2017-WALL,9,0,9,0.0,100.0
SDK-WHEAT-2017-WINNER,9,0,9,0.0,100.0
SDK-WHEAT-2017-WINNER_INTENSIVE,9,0,9,0.0,100.0
SDK-WHEAT-2018-BISON,7,0,7,0.0,100.0
SDK-WHEAT-2018-BROOKINGS,7,0,7,0.0,100.0
SDK-WHEAT-2018-BROOKINGS-INT,7,0,7,0.0,100.0
SDK-WHEAT-2018-FAITH,7,0,7,0.0,100.0
SDK-WHEAT-2018-GEDDES,7,0,7,0.0,100.0
EWashingtonCereals_H_W_WAL_2014,1,0,1,0.0,100.0
EWashingtonCereals_H_W_WAL_2013,1,0,1,0.0,100.0
EWashingtonCereals_H_W_WAL_2011,1,0,1,0.0,100.0
ARS-NRPN-2013-WICHITA,3,0,3,0.0,100.0
ARS-NRPN-2015-WILLISTON,3,0,3,0.0,100.0
ARS-NRPN-2015-WINNER,3,0,3,0.0,100.0
ARS-NRPN-2016-ALLIANCE,5,0,5,0.0,100.0
ARS-NRPN-2016-BOZEMAN,5,0,5,0.0,100.0
ARS-NRPN-2016-BROOKINGS,5,0,5,0.0,100.0
ARS-NRPN-2016-CASSELTON,5,0,5,0.0,100.0
ARS-NRPN-2016-CROOKSTON,5,0,5,0.0,100.0
ARS-NRPN-2016-DAKOTA_LAKES,5,0,5,0.0,100.0
ARS-NRPN-2016-HAYS,5,0,5,0.0,100.0
ARS-NRPN-2016-LETHBRIDGE,5,0,5,0.0,100.0
ARS-NRPN-2016-LINCOLN,5,0,5,0.0,100.0
ARS-NRPN-2016-MINOT,5,0,5,0.0,100.0
ARS-NRPN-2016-MOCCASIN,5,0,5,0.0,100.0
ARS-NRPN-2016-NORTH_PLATTE,5,0,5,0.0,100.0
ARS-NRPN-2016-ROSEMOUNT,5,0,5,0.0,100.0
ARS-NRPN-2016-SIDNEY,5,0,5,0.0,100.0
ARS-NRPN-2016-WICHITA,5,0,5,0.0,100.0
ARS-NRPN-2016-WILLISTON,5,0,5,0.0,100.0
ARS-NRPN-2016-WINNER,5,0,5,0.0,100.0
ARS-NRPN-2017-ALLIANCE,4,0,4,0.0,100.0
ARS-NRPN-2017-BOZEMAN,4,0,4,0.0,100.0
ARS-NRPN-2015-WICHITA,3,0,3,0.0,100.0
ARS-NRPN-2015-SIDNEY,3,0,3,0.0,100.0
ARS-NRPN-2015-ROSEMOUNT,3,0,3,0.0,100.0
ARS-NRPN-2014-SIDNEY,3,0,3,0.0,100.0
ARS-NRPN-2014-BOZEMAN,3,0,3,0.0,100.0
ARS-NRPN-2014-BROOKINGS,3,0,3,0.0,100.0
ARS-NRPN-2014-CROOKSTON,3,0,3,0.0,100.0
ARS-NRPN-2014-MINOT,3,0,3,0.0,100.0
ARS-NRPN-2014-MOCCASIN,3,0,3,0.0,100.0
ARS-NRPN-2014-NORTH_PLATTE,3,0,3,0.0,100.0
ARS-NRPN-2014-PINE_BLUFFS,3,0,3,0.0,100.0
ARS-NRPN-2014-PLANKINTON,3,0,3,0.0,100.0
ARS-NRPN-2014-ROSEMOUNT,3,0,3,0.0,100.0
ARS-NRPN-2014-WICHITA,3,0,3,0.0,100.0
ARS-NRPN-2015-PLANKINTON,3,0,3,0.0,100.0
ARS-NRPN-2014-WINNER,3,0,3,0.0,100.0
ARS-NRPN-2015-BOZEMAN,3,0,3,0.0,100.0
ARS-NRPN-2015-BROOKINGS,3,0,3,0.0,100.0
ARS-NRPN-2015-CROOKSTON,3,0,3,0.0,100.0
ARS-NRPN-2015-LETHBRIDGE,3,0,3,0.0,100.0
ARS-NRPN-2015-LINCOLN,3,0,3,0.0,100.0
ARS-NRPN-2015-MINOT,3,0,3,0.0,100.0
ARS-NRPN-2015-MOCCASIN,3,0,3,0.0,100.0
ARS-NRPN-2015-NORTH_PLATTE,3,0,3,0.0,100.0
ARS-NRPN-2017-BROOKINGS,4,0,4,0.0,100.0
ARS-NRPN-2017-CASSELTON,4,0,4,0.0,100.0
ARS-NRPN-2017-CROOKSTON,4,0,4,0.0,100.0
ARS-NRPN-2019-LINCOLN,2,0,2,0.0,100.0
ARS-NRPN-2019-ALLIANCE,2,0,2,0.0,100.0
ARS-NRPN-2019-BISMARCK,2,0,2,0.0,100.0
ARS-NRPN-2019-BOZEMAN,2,0,2,0.0,100.0
ARS-NRPN-2019-BROOKINGS,2,0,2,0.0,100.0
ARS-NRPN-2019-CASSELTON,2,0,2,0.0,100.0
ARS-NRPN-2019-CROOKSTON,2,0,2,0.0,100.0
ARS-NRPN-2019-DAKOTA_LAKES,2,0,2,0.0,100.0
ARS-NRPN-2019-GOODLAND,2,0,2,0.0,100.0
ARS-NRPN-2019-LETHBRIDGE,2,0,2,0.0,100.0
ARS-NRPN-2019-MINOT,2,0,2,0.0,100.0
ARS-NRPN-2018-WILLISTON,2,0,2,0.0,100.0
ARS-NRPN-2019-MOCCASIN,2,0,2,0.0,100.0
ARS-NRPN-2019-NORTH_PLATTE,2,0,2,0.0,100.0
ARS-NRPN-2019-SIDNEY,2,0,2,0.0,100.0
ARS-NRPN-2019-WICHITA,2,0,2,0.0,100.0
ARS-NRPN-2019-WILLISTON,2,0,2,0.0,100.0
ARS-NRPN-2019-WINNER,2,0,2,0.0,100.0
ARS-NRPN-2020-ALLIANCE,3,0,3,0.0,100.0
ARS-NRPN-2020-BISMARCK,3,0,3,0.0,100.0
ARS-NRPN-2020-BOZEMAN,3,0,3,0.0,100.0
ARS-NRPN-2018-WINNER,2,0,2,0.0,100.0
ARS-NRPN-2018-WICHITA,2,0,2,0.0,100.0
ARS-NRPN-2017-DAKOTA_LAKES,4,0,4,0.0,100.0
ARS-NRPN-2018-ALLIANCE,2,0,2,0.0,100.0
ARS-NRPN-2017-LINCOLN,4,0,4,0.0,100.0
ARS-NRPN-2017-MINOT,4,0,4,0.0,100.0
ARS-NRPN-2017-MOCCASIN,4,0,4,0.0,100.0
ARS-NRPN-2017-NORTH_PLATTE,4,0,4,0.0,100.0
ARS-NRPN-2017-ROSEMOUNT,4,0,4,0.0,100.0
ARS-NRPN-2017-SIDNEY,4,0,4,0.0,100.0
ARS-NRPN-2017-WICHITA,4,0,4,0.0,100.0
ARS-NRPN-2017-WILLISTON,4,0,4,0.0,100.0
ARS-NRPN-2017-WINNER,4,0,4,0.0,100.0
ARS-NRPN-2018-BOZEMAN,2,0,2,0.0,100.0
ARS-NRPN-2018-SIDNEY,2,0,2,0.0,100.0
ARS-NRPN-2018-CASSELTON,2,0,2,0.0,100.0
ARS-NRPN-2018-DAKOTA_LAKES,2,0,2,0.0,100.0
ARS-NRPN-2018-FORT_COLLINS,2,0,2,0.0,100.0
ARS-NRPN-2018-LINCOLN,2,0,2,0.0,100.0
ARS-NRPN-2018-MINOT,2,0,2,0.0,100.0
ARS-NRPN-2018-MOCCASIN,2,0,2,0.0,100.0
ARS-NRPN-2018-NORTH_PLATTE,2,0,2,0.0,100.0
ARS-NRPN-2018-ROSEMOUNT,2,0,2,0.0,100.0
ARS-NRPN-2018-SELBY,2,0,2,0.0,100.0
ARS-NRPN-2014-ALLIANCE,3,0,3,0.0,100.0
ARS-NRPN-2013-MOCCASIN,3,0,3,0.0,100.0
ARS-NRPN-2004-WINNER,3,0,3,0.0,100.0
ARS-NRPN-2013-MINOT,3,0,3,0.0,100.0
ARS-NRPN-2008-MOCCASIN,2,0,2,0.0,100.0
ARS-NRPN-2008-NORTH_PLATTE,2,0,2,0.0,100.0
ARS-NRPN-2008-PALMER,2,0,2,0.0,100.0
ARS-NRPN-2008-PROSPER,2,0,2,0.0,100.0
ARS-NRPN-2008-ROSEMOUNT,2,0,2,0.0,100.0
ARS-NRPN-2008-SIDNEY,2,0,2,0.0,100.0
ARS-NRPN-2008-WINNER,2,0,2,0.0,100.0
ARS-NRPN-2009-ALLIANCE,2,0,2,0.0,100.0
ARS-NRPN-2009-ARCHER,2,0,2,0.0,100.0
ARS-NRPN-2009-BOZEMAN,2,0,2,0.0,100.0
ARS-NRPN-2009-BROOKINGS,2,0,2,0.0,100.0
ARS-NRPN-2009-GOODLAND,2,0,2,0.0,100.0
ARS-NRPN-2009-LINCOLN,2,0,2,0.0,100.0
ARS-NRPN-2009-MOCCASIN,2,0,2,0.0,100.0
ARS-NRPN-2009-NORTH_PLATTE,2,0,2,0.0,100.0
ARS-NRPN-2009-PALMER,2,0,2,0.0,100.0
ARS-NRPN-2009-PROSPER,2,0,2,0.0,100.0
ARS-NRPN-2009-SIDNEY,2,0,2,0.0,100.0
ARS-NRPN-2009-WILLISTON,2,0,2,0.0,100.0
ARS-NRPN-2009-WINNER,2,0,2,0.0,100.0
ARS-NRPN-2010-ALLIANCE,3,0,3,0.0,100.0
ARS-NRPN-2008-LINCOLN,2,0,2,0.0,100.0
ARS-NRPN-2008-LETHBRIDGE,2,0,2,0.0,100.0
ARS-NRPN-2008-HETTINGER,2,0,2,0.0,100.0
ARS-NRPN-2005-NORTH_PLATTE,1,0,1,0.0,100.0
ARS-NRPN-2005-AMES,1,0,1,0.0,100.0
ARS-NRPN-2005-ARCHER,1,0,1,0.0,100.0
ARS-NRPN-2005-BOZEMAN,1,0,1,0.0,100.0
ARS-NRPN-2005-BROOKINGS,1,0,1,0.0,100.0
ARS-NRPN-2005-DAKOTA_LAKES,1,0,1,0.0,100.0
ARS-NRPN-2005-HETTINGER,1,0,1,0.0,100.0
ARS-NRPN-2005-LETHBRIDGE,1,0,1,0.0,100.0
ARS-NRPN-2005-LINCOLN,1,0,1,0.0,100.0
ARS-NRPN-2005-MOCCASIN,1,0,1,0.0,100.0
ARS-NRPN-2005-PALMER,1,0,1,0.0,100.0
ARS-NRPN-2008-GOODLAND,2,0,2,0.0,100.0
ARS-NRPN-2005-PROSPER,1,0,1,0.0,100.0
ARS-NRPN-2005-ROSEMOUNT,1,0,1,0.0,100.0
ARS-NRPN-2005-SIDNEY,1,0,1,0.0,100.0
ARS-NRPN-2005-WILLISTON,1,0,1,0.0,100.0
ARS-NRPN-2005-WINNER,1,0,1,0.0,100.0
ARS-NRPN-2008-ALLIANCE,2,0,2,0.0,100.0
ARS-NRPN-2008-ARCHER,2,0,2,0.0,100.0
ARS-NRPN-2008-BROOKINGS,2,0,2,0.0,100.0
ARS-NRPN-2008-DAKOTA_LAKES,2,0,2,0.0,100.0
ARS-NRPN-2010-ARCHER,3,0,3,0.0,100.0
ARS-NRPN-2010-BROOKINGS,3,0,3,0.0,100.0
ARS-NRPN-2010-DAKOTA_LAKES,3,0,3,0.0,100.0
